LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,Month,Level,PID
909,7,,14:18:55,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jul,combo,13317.0
910,7,,14:18:55,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jul,combo,13317.0
911,7,,14:18:57,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jul,combo,13321.0
912,7,,14:18:57,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jul,combo,13321.0
913,7,,14:18:58,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jul,combo,13318.0
914,7,,14:18:58,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jul,combo,13318.0
915,7,,14:18:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jul,combo,13323.0
916,7,,14:18:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jul,combo,13323.0
917,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13521.0
918,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13513.0
919,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13511.0
920,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13512.0
921,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13516.0
922,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13515.0
923,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13518.0
924,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13522.0
925,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13517.0
926,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13520.0
927,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13519.0
928,7,,16:33:52,ftpd,,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,13514.0
929,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14105.0
930,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14106.0
931,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14103.0
932,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14107.0
933,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14104.0
934,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14108.0
935,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14109.0
936,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14110.0
937,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14111.0
938,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14112.0
939,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14113.0
940,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14114.0
941,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14115.0
942,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14116.0
943,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14118.0
944,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14119.0
945,7,,23:09:45,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14117.0
946,7,,23:09:47,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:47 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14120.0
947,7,,23:09:50,ftpd,,connection from 221.4.102.93 () at Thu Jul  7 23:09:50 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,14121.0
948,8,,04:04:19,su(pam_unix),,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jul,combo,14943.0
949,8,,04:04:19,su(pam_unix),,session closed for user cyrus,E101,session closed for user <*>,0,normal,Linux_2k,Jul,combo,14943.0
950,8,,04:04:20,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0,normal,Linux_2k,Jul,combo,
951,8,,04:12:07,su(pam_unix),,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jul,combo,19593.0
952,8,,04:12:08,su(pam_unix),,session closed for user news,E101,session closed for user <*>,0,normal,Linux_2k,Jul,combo,19593.0
953,8,,20:14:55,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k,Jul,combo,20963.0
954,8,,20:14:56,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k,Jul,combo,20969.0
955,8,,20:14:56,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k,Jul,combo,20968.0
956,8,,20:14:56,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k,Jul,combo,20964.0
957,9,,04:04:23,su(pam_unix),,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jul,combo,21991.0
958,9,,04:04:24,su(pam_unix),,session closed for user cyrus,E101,session closed for user <*>,0,normal,Linux_2k,Jul,combo,21991.0
959,9,,04:04:25,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0,normal,Linux_2k,Jul,combo,
960,9,,04:10:11,su(pam_unix),,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jul,combo,22368.0
961,9,,04:10:12,su(pam_unix),,session closed for user news,E101,session closed for user <*>,0,normal,Linux_2k,Jul,combo,22368.0
962,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23028.0
963,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23027.0
964,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23026.0
965,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23032.0
966,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23030.0
967,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23031.0
968,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23035.0
969,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23038.0
970,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23037.0
971,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23029.0
972,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23036.0
973,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23046.0
974,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23048.0
975,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23045.0
976,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23043.0
977,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23040.0
978,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23044.0
979,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23039.0
980,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23041.0
981,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23047.0
982,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23033.0
983,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23042.0
984,9,,11:35:59,ftpd,,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23034.0
985,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23140.0
986,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23143.0
987,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23142.0
988,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23141.0
989,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23144.0
990,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23145.0
991,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23146.0
992,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23148.0
993,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23149.0
994,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23150.0
995,9,,12:16:49,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23147.0
996,9,,12:16:51,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23151.0
997,9,,12:16:51,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23152.0
998,9,,12:16:51,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23153.0
999,9,,12:16:51,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23155.0
1000,9,,12:16:51,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23154.0
1001,9,,12:16:52,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23156.0
1002,9,,12:16:52,ftpd,,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23157.0
1003,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23204.0
1004,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23216.0
1005,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23215.0
1006,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23205.0
1007,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23217.0
1008,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23206.0
1009,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23207.0
1010,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23208.0
1011,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23209.0
1012,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23219.0
1013,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23210.0
1014,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23218.0
1015,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23213.0
1016,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23212.0
1017,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23211.0
1018,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23220.0
1019,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23214.0
1020,9,,12:59:44,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23221.0
1021,9,,12:59:45,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23222.0
1022,9,,12:59:45,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23223.0
1023,9,,12:59:45,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23224.0
1024,9,,12:59:45,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23225.0
1025,9,,12:59:45,ftpd,,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,23226.0
1026,9,,19:34:06,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23780.0
1027,9,,19:34:06,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23781.0
1028,9,,19:34:06,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23784.0
1029,9,,19:34:07,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23786.0
1030,9,,19:34:09,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23788.0
1031,9,,19:34:09,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23790.0
1032,9,,19:34:10,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23792.0
1033,9,,19:34:12,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23794.0
1034,9,,19:34:13,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23796.0
1035,9,,19:34:14,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,Jul,combo,23798.0
1036,9,,22:53:19,ftpd,,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,24085.0
1037,9,,22:53:19,ftpd,,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,24088.0
1038,9,,22:53:19,ftpd,,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,24087.0
1039,9,,22:53:19,ftpd,,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,24089.0
1040,9,,22:53:19,ftpd,,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,24090.0
1041,9,,22:53:19,ftpd,,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jul,combo,24091.0
