LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source
1422,17/06/09,20:11:08,INFO,executor.Executor,Finished task 37.0 in stage 26.0 (TID 1237). 2705 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1423,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 40, boot = 13, init = 27, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1424,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 38, boot = 18, init = 20, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1425,17/06/09,20:11:08,INFO,executor.Executor,Finished task 38.0 in stage 26.0 (TID 1238). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1426,17/06/09,20:11:08,INFO,executor.Executor,Finished task 39.0 in stage 26.0 (TID 1239). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1427,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1240,E11,Got assigned task <*>,0,normal,Spark_2k
1428,17/06/09,20:11:08,INFO,executor.Executor,Running task 0.0 in stage 27.0 (TID 1240),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1429,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1241,E11,Got assigned task <*>,0,normal,Spark_2k
1430,17/06/09,20:11:08,INFO,executor.Executor,Running task 1.0 in stage 27.0 (TID 1241),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1431,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1242,E11,Got assigned task <*>,0,normal,Spark_2k
1432,17/06/09,20:11:08,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 38,E29,Started reading broadcast variable <*>,0,normal,Spark_2k
1433,17/06/09,20:11:08,INFO,executor.Executor,Running task 2.0 in stage 27.0 (TID 1242),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1434,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1243,E11,Got assigned task <*>,0,normal,Spark_2k
1435,17/06/09,20:11:08,INFO,executor.Executor,Running task 3.0 in stage 27.0 (TID 1243),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1436,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1244,E11,Got assigned task <*>,0,normal,Spark_2k
1437,17/06/09,20:11:08,INFO,executor.Executor,Running task 4.0 in stage 27.0 (TID 1244),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1438,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block broadcast_38_piece0 stored as bytes in memory (estimated size 5.8 KB, free 844.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
1439,17/06/09,20:11:08,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 38 took 11 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k
1440,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block broadcast_38 stored as values in memory (estimated size 9.6 KB, free 853.7 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k
1441,17/06/09,20:11:08,INFO,storage.BlockManager,Found block rdd_42_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1442,17/06/09,20:11:08,INFO,storage.BlockManager,Found block rdd_42_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1443,17/06/09,20:11:08,INFO,storage.BlockManager,Found block rdd_42_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1444,17/06/09,20:11:08,INFO,storage.BlockManager,Found block rdd_42_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1445,17/06/09,20:11:08,INFO,storage.BlockManager,Found block rdd_42_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1446,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = -108, init = 146, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1447,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 42, boot = -77, init = 118, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1448,17/06/09,20:11:08,INFO,executor.Executor,Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1449,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 41, boot = -71, init = 111, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1450,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = -64, init = 102, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1451,17/06/09,20:11:08,INFO,executor.Executor,Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1452,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 42, boot = -66, init = 107, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1453,17/06/09,20:11:08,INFO,executor.Executor,Finished task 2.0 in stage 27.0 (TID 1242). 2523 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1454,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1245,E11,Got assigned task <*>,0,normal,Spark_2k
1455,17/06/09,20:11:08,INFO,executor.Executor,Running task 5.0 in stage 27.0 (TID 1245),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1456,17/06/09,20:11:08,INFO,executor.Executor,Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1457,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1246,E11,Got assigned task <*>,0,normal,Spark_2k
1458,17/06/09,20:11:08,INFO,executor.Executor,Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1459,17/06/09,20:11:08,INFO,executor.Executor,Running task 6.0 in stage 27.0 (TID 1246),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1460,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1247,E11,Got assigned task <*>,0,normal,Spark_2k
1461,17/06/09,20:11:08,INFO,executor.Executor,Running task 7.0 in stage 27.0 (TID 1247),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1462,17/06/09,20:11:08,INFO,storage.BlockManager,Found block rdd_42_5 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1463,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1248,E11,Got assigned task <*>,0,normal,Spark_2k
1464,17/06/09,20:11:09,INFO,executor.Executor,Running task 8.0 in stage 27.0 (TID 1248),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1465,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1249,E11,Got assigned task <*>,0,normal,Spark_2k
1466,17/06/09,20:11:09,INFO,executor.Executor,Running task 9.0 in stage 27.0 (TID 1249),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1467,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_7 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1468,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_6 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1469,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_8 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1470,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_9 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1471,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 26, init = 13, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1472,17/06/09,20:11:09,INFO,executor.Executor,Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1473,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 28, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1474,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 15, init = 25, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1475,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 24, init = 17, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1476,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1250,E11,Got assigned task <*>,0,normal,Spark_2k
1477,17/06/09,20:11:09,INFO,executor.Executor,Running task 10.0 in stage 27.0 (TID 1250),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1478,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 43, boot = 13, init = 29, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1479,17/06/09,20:11:09,INFO,executor.Executor,Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1480,17/06/09,20:11:09,INFO,executor.Executor,Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1481,17/06/09,20:11:09,INFO,executor.Executor,Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1482,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_10 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1483,17/06/09,20:11:09,INFO,executor.Executor,Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1484,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1251,E11,Got assigned task <*>,0,normal,Spark_2k
1485,17/06/09,20:11:09,INFO,executor.Executor,Running task 11.0 in stage 27.0 (TID 1251),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1486,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1252,E11,Got assigned task <*>,0,normal,Spark_2k
1487,17/06/09,20:11:09,INFO,executor.Executor,Running task 12.0 in stage 27.0 (TID 1252),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1488,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1253,E11,Got assigned task <*>,0,normal,Spark_2k
1489,17/06/09,20:11:09,INFO,executor.Executor,Running task 13.0 in stage 27.0 (TID 1253),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1490,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1254,E11,Got assigned task <*>,0,normal,Spark_2k
1491,17/06/09,20:11:09,INFO,executor.Executor,Running task 14.0 in stage 27.0 (TID 1254),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1492,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_11 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1493,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_12 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1494,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_13 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1495,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_14 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1496,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 14, init = 25, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1497,17/06/09,20:11:09,INFO,executor.Executor,Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1498,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1255,E11,Got assigned task <*>,0,normal,Spark_2k
1499,17/06/09,20:11:09,INFO,executor.Executor,Running task 15.0 in stage 27.0 (TID 1255),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1500,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 12, init = 26, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1501,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 28, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1502,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 10, init = 29, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1503,17/06/09,20:11:09,INFO,executor.Executor,Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1504,17/06/09,20:11:09,INFO,executor.Executor,Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1505,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1506,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_15 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1507,17/06/09,20:11:09,INFO,executor.Executor,Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1508,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1256,E11,Got assigned task <*>,0,normal,Spark_2k
1509,17/06/09,20:11:09,INFO,executor.Executor,Running task 16.0 in stage 27.0 (TID 1256),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1510,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1257,E11,Got assigned task <*>,0,normal,Spark_2k
1511,17/06/09,20:11:09,INFO,executor.Executor,Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1512,17/06/09,20:11:09,INFO,executor.Executor,Running task 17.0 in stage 27.0 (TID 1257),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1513,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1258,E11,Got assigned task <*>,0,normal,Spark_2k
1514,17/06/09,20:11:09,INFO,executor.Executor,Running task 18.0 in stage 27.0 (TID 1258),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1515,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1259,E11,Got assigned task <*>,0,normal,Spark_2k
1516,17/06/09,20:11:09,INFO,executor.Executor,Running task 19.0 in stage 27.0 (TID 1259),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1517,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_16 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1518,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_17 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1519,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_19 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1520,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_18 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1521,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 19, init = 22, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1522,17/06/09,20:11:09,INFO,executor.Executor,Finished task 15.0 in stage 27.0 (TID 1255). 2523 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1523,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 15, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1524,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1260,E11,Got assigned task <*>,0,normal,Spark_2k
1525,17/06/09,20:11:09,INFO,executor.Executor,Running task 20.0 in stage 27.0 (TID 1260),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1526,17/06/09,20:11:09,INFO,executor.Executor,Finished task 16.0 in stage 27.0 (TID 1256). 2171 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1527,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 14, init = 26, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1528,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 13, init = 25, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1529,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_20 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1530,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1261,E11,Got assigned task <*>,0,normal,Spark_2k
1531,17/06/09,20:11:09,INFO,executor.Executor,Running task 21.0 in stage 27.0 (TID 1261),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1532,17/06/09,20:11:09,INFO,executor.Executor,Finished task 19.0 in stage 27.0 (TID 1259). 2517 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1533,17/06/09,20:11:09,INFO,executor.Executor,Finished task 17.0 in stage 27.0 (TID 1257). 2128 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1534,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 16, init = 25, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1535,17/06/09,20:11:09,INFO,executor.Executor,Finished task 18.0 in stage 27.0 (TID 1258). 2349 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1536,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1262,E11,Got assigned task <*>,0,normal,Spark_2k
1537,17/06/09,20:11:09,INFO,executor.Executor,Running task 22.0 in stage 27.0 (TID 1262),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1538,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1263,E11,Got assigned task <*>,0,normal,Spark_2k
1539,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_21 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1540,17/06/09,20:11:09,INFO,executor.Executor,Running task 23.0 in stage 27.0 (TID 1263),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1541,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1264,E11,Got assigned task <*>,0,normal,Spark_2k
1542,17/06/09,20:11:09,INFO,executor.Executor,Running task 24.0 in stage 27.0 (TID 1264),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1543,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_22 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1544,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_24 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1545,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_23 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1546,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 22, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1547,17/06/09,20:11:09,INFO,executor.Executor,Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1548,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1549,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1265,E11,Got assigned task <*>,0,normal,Spark_2k
1550,17/06/09,20:11:09,INFO,executor.Executor,Running task 25.0 in stage 27.0 (TID 1265),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1551,17/06/09,20:11:09,INFO,executor.Executor,Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1552,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 14, init = 25, finish = 2",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1553,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1554,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1266,E11,Got assigned task <*>,0,normal,Spark_2k
1555,17/06/09,20:11:09,INFO,executor.Executor,Running task 26.0 in stage 27.0 (TID 1266),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1556,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1557,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_25 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1558,17/06/09,20:11:09,INFO,executor.Executor,Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1559,17/06/09,20:11:09,INFO,executor.Executor,Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1560,17/06/09,20:11:09,INFO,executor.Executor,Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1561,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_26 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1562,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1267,E11,Got assigned task <*>,0,normal,Spark_2k
1563,17/06/09,20:11:09,INFO,executor.Executor,Running task 27.0 in stage 27.0 (TID 1267),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1564,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1268,E11,Got assigned task <*>,0,normal,Spark_2k
1565,17/06/09,20:11:09,INFO,executor.Executor,Running task 28.0 in stage 27.0 (TID 1268),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1566,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1269,E11,Got assigned task <*>,0,normal,Spark_2k
1567,17/06/09,20:11:09,INFO,executor.Executor,Running task 29.0 in stage 27.0 (TID 1269),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k
1568,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_27 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1569,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_28 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1570,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_29 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k
1571,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 14, init = 27, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1572,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 35, init = 5, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1573,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 34, init = 6, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1574,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 34, init = 7, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k
1575,17/06/09,20:11:09,INFO,executor.Executor,Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1576,17/06/09,20:11:09,INFO,executor.Executor,Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1577,17/06/09,20:11:09,INFO,executor.Executor,Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1578,17/06/09,20:11:09,INFO,executor.Executor,Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k
1579,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1270,E11,Got assigned task <*>,0,normal,Spark_2k
