LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized
1657,225055,Interconnect-1N01,switch_module,error,1078529930,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-06 05:08:50.000
1658,224686,Interconnect-1T03,switch_module,error,1078513350,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-06 00:32:30.000
1659,223805,Interconnect-0N00,switch_module,error,1078499737,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 20:45:37.000
1660,222409,Interconnect-1N03,switch_module,error,1078490573,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 18:12:53.000
1661,222069,Interconnect-1N01,switch_module,error,1078476765,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 14:22:45.000
1662,217077,Interconnect-1N03,switch_module,error,1078468199,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 11:59:59.000
1663,216344,Interconnect-1N02,switch_module,error,1078467983,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 11:56:23.000
1664,215082,Interconnect-1N00,switch_module,error,1078467571,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 11:49:31.000
1665,214078,Interconnect-1N02,switch_module,error,1078466489,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 11:31:29.000
1666,213970,Interconnect-0N00,switch_module,error,1078466456,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 11:30:56.000
1667,213969,Interconnect-1N00,switch_module,error,1078466455,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 11:30:55.000
1668,213842,Interconnect-1N01,switch_module,error,1078466414,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 11:30:14.000
1669,210873,Interconnect-1N00,switch_module,error,1078455697,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 08:31:37.000
1670,210170,Interconnect-0N00,switch_module,error,1078453534,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-05 07:55:34.000
1671,205020,Interconnect-1N01,switch_module,error,1078382220,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-04 12:07:00.000
1672,203971,Interconnect-1N01,switch_module,error,1078262512,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-03 02:51:52.000
1673,203905,Interconnect-1N01,switch_module,error,1078253002,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-03 00:13:22.000
1674,203519,Interconnect-1N01,switch_module,error,1078221896,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-02 15:34:56.000
1675,201862,Interconnect-1N01,switch_module,error,1078162442,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-01 23:04:02.000
1676,201411,Interconnect-1N01,switch_module,error,1078161468,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-01 22:47:48.000
1677,201274,Interconnect-1N01,switch_module,error,1078157542,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-01 21:42:22.000
1678,200983,Interconnect-1N01,switch_module,error,1078126141,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-01 12:59:01.000
1679,200080,Interconnect-1N02,switch_module,error,1078120174,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-01 11:19:34.000
1680,199652,Interconnect-1N01,switch_module,error,1078113076,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-01 09:21:16.000
1681,199360,Interconnect-1N01,switch_module,error,1078080253,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-01 00:14:13.000
1682,199189,Interconnect-1T01,switch_module,error,1078055222,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-02-29 17:17:02.000
1683,264490,Interconnect-1N01,switch_module,error,1079259526,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-14 15:48:46.000
1684,262454,Interconnect-1N01,switch_module,error,1079242615,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-14 11:06:55.000
1685,262189,Interconnect-1N01,switch_module,error,1079231184,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-14 07:56:24.000
1686,260815,Interconnect-1N01,switch_module,error,1079172043,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-13 15:30:43.000
1687,260718,Interconnect-1N01,switch_module,error,1079152857,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-13 10:10:57.000
1688,256643,Interconnect-0N03,switch_module,error,1079070099,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 11:11:39.000
1689,255821,Interconnect-1N02,switch_module,error,1079069906,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 11:08:26.000
1690,255352,Interconnect-0N03,switch_module,error,1079069816,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 11:06:56.000
1691,255061,Interconnect-1N00,switch_module,error,1079069705,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 11:05:05.000
1692,254564,Interconnect-1N01,switch_module,error,1079069444,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 11:00:44.000
1693,247218,Interconnect-0N03,switch_module,error,1079048791,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 05:16:31.000
1694,246277,Interconnect-0N02,switch_module,error,1079048528,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 05:12:08.000
1695,243953,Interconnect-1N03,switch_module,error,1079046909,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 04:45:09.000
1696,243924,Interconnect-1N03,switch_module,error,1079046891,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 04:44:51.000
1697,243822,Interconnect-0N01,switch_module,error,1079046846,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 04:44:06.000
1698,243616,Interconnect-1N01,switch_module,error,1079046788,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 04:43:08.000
1699,243531,Interconnect-1N00,switch_module,error,1079046762,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 04:42:42.000
1700,243508,Interconnect-0N00,switch_module,error,1079046747,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 04:42:27.000
1701,240969,Interconnect-0N03,switch_module,error,1079031627,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-12 00:30:27.000
1702,236991,Interconnect-0N02,switch_module,error,1079015266,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-11 19:57:46.000
1703,235379,Interconnect-0N02,switch_module,error,1079014242,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-11 19:40:42.000
1704,235089,Interconnect-1N01,switch_module,error,1079014154,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-11 19:39:14.000
1705,234818,Interconnect-0N00,switch_module,error,1079014094,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-11 19:38:14.000
1706,232896,Interconnect-0N02,switch_module,error,1079011268,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-11 18:51:08.000
1707,231122,Interconnect-1N01,switch_module,error,1079007841,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-11 17:54:01.000
1708,228981,Interconnect-1T01,switch_module,error,1078947615,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-11 01:10:15.000
1709,228733,Interconnect-1T02,switch_module,error,1078905214,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-10 13:23:34.000
1710,228624,Interconnect-1N01,switch_module,error,1078885801,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-10 08:00:01.000
1711,227776,Interconnect-1T01,switch_module,error,1078852836,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-09 22:50:36.000
1712,227742,Interconnect-1T01,switch_module,error,1078850816,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-09 22:16:56.000
1713,227725,Interconnect-1T01,switch_module,error,1078849778,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-09 21:59:38.000
1714,227465,Interconnect-1N01,switch_module,error,1078828243,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-09 16:00:43.000
1715,227192,Interconnect-1N00,switch_module,error,1078790431,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-09 05:30:31.000
1716,227111,Interconnect-1T01,switch_module,error,1078780795,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-09 02:49:55.000
1717,226915,Interconnect-1N01,switch_module,error,1078758255,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-08 20:34:15.000
1718,226872,Interconnect-0N02,switch_module,error,1078754632,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-08 19:33:52.000
1719,273020,Interconnect-1N03,switch_module,error,1079615422,0,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-18 18:40:22.000
1720,272687,Interconnect-0N01,switch_module,error,1079615365,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-18 18:39:25.000
1721,274509,Interconnect-0N03,switch_module,error,1079616584,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-18 18:59:44.000
1722,275533,Interconnect-0N00,switch_module,error,1079616864,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-18 19:04:24.000
1723,275552,Interconnect-1N00,switch_module,error,1079616871,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-18 19:04:31.000
1724,286779,Interconnect-1N01,switch_module,error,1080448427,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-28 10:03:47.000
1725,286758,Interconnect-1N01,switch_module,error,1080446120,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-28 09:25:20.000
1726,285257,Interconnect-1N01,switch_module,error,1080238353,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-25 23:42:33.000
1727,285240,Interconnect-1N01,switch_module,error,1080235155,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-25 22:49:15.000
1728,283145,Interconnect-1N01,switch_module,error,1080051195,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-23 19:43:15.000
1729,283041,Interconnect-1N01,switch_module,error,1080030329,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-23 13:55:29.000
1730,282174,Interconnect-1N01,switch_module,error,1079945592,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-22 14:23:12.000
1731,291446,Interconnect-1T01,switch_module,error,1081074961,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-04 16:06:01.000
1732,291303,Interconnect-1N01,switch_module,error,1081058364,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-04 11:29:24.000
1733,290814,Interconnect-1N01,switch_module,error,1080987611,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-03 15:50:11.000
1734,290402,Interconnect-1N01,switch_module,error,1080923106,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-02 21:55:06.000
1735,290318,Interconnect-1N01,switch_module,error,1080908787,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-02 17:56:27.000
1736,290101,Interconnect-1N01,switch_module,error,1080880454,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-02 10:04:14.000
1737,289347,Interconnect-1N01,switch_module,error,1080807214,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-01 13:43:34.000
1738,289250,Interconnect-1T01,switch_module,error,1080791516,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-01 09:21:56.000
1739,288816,Interconnect-1N01,switch_module,error,1080727457,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-31 15:34:17.000
1740,288650,Interconnect-1N01,switch_module,error,1080695124,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-31 06:35:24.000
1741,288593,Interconnect-1N01,switch_module,error,1080683420,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-31 03:20:20.000
1742,288353,Interconnect-1T01,switch_module,error,1080665531,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-30 22:22:11.000
1743,288291,Interconnect-1T01,switch_module,error,1080661262,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-30 21:11:02.000
1744,288224,Interconnect-1N01,switch_module,error,1080649743,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-30 17:59:03.000
1745,287874,Interconnect-1T02,switch_module,error,1080609737,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-30 06:52:17.000
1746,287694,Interconnect-1T03,switch_module,error,1080583057,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-29 23:27:37.000
1747,287173,Interconnect-1N03,switch_module,error,1080515046,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-29 04:34:06.000
1748,287172,Interconnect-1N03,switch_module,error,1080515045,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-29 04:34:05.000
1749,286945,Interconnect-1N01,switch_module,error,1080480275,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-03-28 18:54:35.000
1750,297281,Interconnect-1N01,switch_module,error,1081677869,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-11 15:34:29.000
1751,297179,Interconnect-1N01,switch_module,error,1081658335,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-11 10:08:55.000
1752,296875,Interconnect-1T03,switch_module,error,1081595628,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-10 16:43:48.000
1753,296699,Interconnect-1N01,switch_module,error,1081573002,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-10 10:26:42.000
1754,295833,Interconnect-1N01,switch_module,error,1081511496,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-09 17:21:36.000
1755,295149,Interconnect-1T03,switch_module,error,1081396012,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-08 09:16:52.000
1756,295144,Interconnect-1N01,switch_module,error,1081395907,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-08 09:15:07.000
1757,293808,Interconnect-1T01,switch_module,error,1081373483,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-08 03:01:23.000
1758,293029,Interconnect-1N01,switch_module,error,1081284631,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-07 02:20:31.000
1759,292872,Interconnect-1N01,switch_module,error,1081271905,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-06 22:48:25.000
1760,292868,Interconnect-1N01,switch_module,error,1081270739,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-06 22:28:59.000
1761,292481,Interconnect-1T02,switch_module,error,1081214271,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-06 06:47:51.000
1762,291882,Interconnect-1N01,switch_module,error,1081122675,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-05 05:21:15.000
1763,291723,Interconnect-1T01,switch_module,error,1081100411,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-04 23:10:11.000
1764,306222,Interconnect-1N03,switch_module,error,1082037261,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:24:21.000
1765,306105,Interconnect-1N03,switch_module,error,1082037229,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:23:49.000
1766,305664,Interconnect-0N01,switch_module,error,1082037120,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:22:00.000
1767,305641,Interconnect-1N00,switch_module,error,1082037113,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:21:53.000
1768,305545,Interconnect-0N01,switch_module,error,1082037074,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:21:14.000
1769,305459,Interconnect-0N01,switch_module,error,1082037037,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:20:37.000
1770,305441,Interconnect-1N00,switch_module,error,1082037026,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:20:26.000
1771,303847,Interconnect-1T01,switch_module,error,1082033407,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 18:20:07.000
1772,303819,Interconnect-1T03,switch_module,error,1082033397,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 18:19:57.000
1773,303756,Interconnect-1T02,switch_module,error,1082033374,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 18:19:34.000
1774,303530,Interconnect-1T00,switch_module,error,1082033291,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 18:18:11.000
1775,303519,Interconnect-1T03,switch_module,error,1082033288,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 18:18:08.000
1776,303314,Interconnect-1T03,switch_module,error,1082033218,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 18:16:58.000
1777,303074,Interconnect-1T01,switch_module,error,1082030618,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 17:33:38.000
1778,302921,Interconnect-1T01,switch_module,error,1082024309,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 15:48:29.000
1779,301917,Interconnect-0N00,switch_module,error,1081998320,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 08:35:20.000
1780,301866,Interconnect-1N00,switch_module,error,1081998024,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 08:30:24.000
1781,300741,Interconnect-1N01,switch_module,error,1081918069,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-14 10:17:49.000
1782,300560,Interconnect-1N01,switch_module,error,1081901930,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-14 05:48:50.000
1783,300105,Interconnect-1N01,switch_module,error,1081841899,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-13 13:08:19.000
1784,299480,Interconnect-1N02,switch_module,error,1081818106,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-13 06:31:46.000
1785,297882,Interconnect-1T01,switch_module,error,1081750251,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-12 11:40:51.000
1786,297409,Interconnect-1N01,switch_module,error,1081692713,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-11 19:41:53.000
1787,306675,Interconnect-0N01,switch_module,error,1082038166,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:39:26.000
1788,307671,Interconnect-0N00,switch_module,error,1082038562,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:46:02.000
1789,309088,Interconnect-1N03,switch_module,error,1082038957,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-15 19:52:37.000
1790,314658,Interconnect-0N03,switch_module,error,1082228382,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-18 00:29:42.000
1791,316037,Interconnect-1N01,switch_module,error,1082717020,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-23 16:13:40.000
1792,326762,Interconnect-1N00,switch_module,error,1083202557,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 07:05:57.000
1793,326728,Interconnect-1N00,switch_module,error,1083202526,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 07:05:26.000
1794,326592,Interconnect-1N03,switch_module,error,1083202466,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 07:04:26.000
1795,325902,Interconnect-1N03,switch_module,error,1083202210,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 07:00:10.000
1796,323098,Interconnect-0N01,switch_module,error,1083197614,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 05:43:34.000
1797,322969,Interconnect-0N03,switch_module,error,1083197557,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 05:42:37.000
1798,322834,Interconnect-0N03,switch_module,error,1083197500,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 05:41:40.000
1799,322682,Interconnect-0N02,switch_module,error,1083197432,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 05:40:32.000
1800,322273,Interconnect-1N00,switch_module,error,1083197259,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-29 05:37:39.000
1801,317191,Interconnect-0N00,switch_module,error,1083128576,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-04-28 10:32:56.000
1802,341260,Interconnect-0N01,switch_module,error,1083655512,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-04 12:55:12.000
1803,350143,Interconnect-1T02,switch_module,error,1084622968,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-15 17:39:28.000
1804,345658,Interconnect-1N03,switch_module,error,1084315496,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-12 04:14:56.000
1805,362580,Interconnect-1N03,switch_module,error,1085071662,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-20 22:17:42.000
1806,362382,Interconnect-0N02,switch_module,error,1085071601,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-20 22:16:41.000
1807,362262,Interconnect-1N02,switch_module,error,1085071576,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-20 22:16:16.000
1808,362202,Interconnect-0N02,switch_module,error,1085071561,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-20 22:16:01.000
1809,361739,Interconnect-1N03,switch_module,error,1085071397,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-20 22:13:17.000
1810,360648,Interconnect-0N02,switch_module,error,1085071054,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-05-20 22:07:34.000
1811,380245,Interconnect-0N03,switch_module,error,1086097126,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-06-01 19:08:46.000
1812,385551,Interconnect-0N03,switch_module,error,1087072863,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-06-13 02:11:03.000
1813,384539,Interconnect-0N01,switch_module,error,1086776851,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-06-09 15:57:31.000
1814,384532,Interconnect-1N01,switch_module,error,1086776710,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-06-09 15:55:10.000
1815,387955,Interconnect-1N03,switch_module,error,1087504540,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-06-18 02:05:40.000
1816,394811,Interconnect-1N03,switch_module,error,1088833837,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-03 11:20:37.000
1817,394805,Interconnect-0N03,switch_module,error,1088833780,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-03 11:19:40.000
1818,395454,Interconnect-1T02,switch_module,error,1089054435,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-06 00:37:15.000
1819,403369,Interconnect-0N00,switch_module,error,1089897372,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-15 18:46:12.000
1820,399843,Interconnect-1N03,switch_module,error,1089893840,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-15 17:47:20.000
1821,399137,Interconnect-0N00,switch_module,error,1089893708,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-15 17:45:08.000
1822,399095,Interconnect-0N00,switch_module,error,1089893696,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-15 17:44:56.000
1823,402900,Interconnect-0N00,switch_module,error,1089897286,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-15 18:44:46.000
1824,402752,Interconnect-1N02,switch_module,error,1089897180,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-07-15 18:43:00.000
1825,411450,Interconnect-1T03,switch_module,error,1091668219,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-08-05 06:40:19.000
