LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1479,2015-10-18,"18:08:25,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 208 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:25.537,2015-10-18 18:08:25.537,18,6,18,10,1,0,0,0.0,1478,210
1481,2015-10-18,"18:08:26,302",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:26.302,2015-10-18 18:08:26.302,18,6,18,10,1,0,0,0.765,1479,210
1480,2015-10-18,"18:08:26,302",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:26.302,2015-10-18 18:08:26.302,18,6,18,10,1,0,0,0.0,1480,210
1482,2015-10-18,"18:08:26,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:26.537,2015-10-18 18:08:26.537,18,6,18,10,1,0,0,0.235,1481,210
1483,2015-10-18,"18:08:26,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 209 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:26.537,2015-10-18 18:08:26.537,18,6,18,10,1,0,0,0.0,1482,210
1484,2015-10-18,"18:08:27,302",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:27.302,2015-10-18 18:08:27.302,18,6,18,10,1,0,0,0.765,1483,210
1485,2015-10-18,"18:08:27,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:27.537,2015-10-18 18:08:27.537,18,6,18,10,1,0,0,0.235,1484,210
1486,2015-10-18,"18:08:27,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 210 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:27.537,2015-10-18 18:08:27.537,18,6,18,10,1,0,0,0.0,1485,210
1487,2015-10-18,"18:08:28,303",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:28.303,2015-10-18 18:08:28.303,18,6,18,10,1,0,0,0.766,1486,210
1488,2015-10-18,"18:08:28,303",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:28.303,2015-10-18 18:08:28.303,18,6,18,10,1,0,0,0.0,1487,210
1489,2015-10-18,"18:08:28,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:28.537,2015-10-18 18:08:28.537,18,6,18,10,1,0,0,0.234,1488,210
1490,2015-10-18,"18:08:28,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 211 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:28.537,2015-10-18 18:08:28.537,18,6,18,10,1,0,0,0.0,1489,210
1491,2015-10-18,"18:08:29,303",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:29.303,2015-10-18 18:08:29.303,18,6,18,10,1,0,0,0.766,1490,210
1492,2015-10-18,"18:08:29,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:29.537,2015-10-18 18:08:29.537,18,6,18,10,1,0,0,0.234,1491,210
1493,2015-10-18,"18:08:29,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 212 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:29.537,2015-10-18 18:08:29.537,18,6,18,10,1,0,0,0.0,1492,210
1494,2015-10-18,"18:08:30,303",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:30.303,2015-10-18 18:08:30.303,18,6,18,10,1,0,0,0.766,1493,210
1495,2015-10-18,"18:08:30,303",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:30.303,2015-10-18 18:08:30.303,18,6,18,10,1,0,0,0.0,1494,210
1497,2015-10-18,"18:08:30,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 213 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:30.537,2015-10-18 18:08:30.537,18,6,18,10,1,0,0,0.234,1495,210
1496,2015-10-18,"18:08:30,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:30.537,2015-10-18 18:08:30.537,18,6,18,10,1,0,0,0.0,1496,210
1498,2015-10-18,"18:08:31,334",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:31.334,2015-10-18 18:08:31.334,18,6,18,10,1,0,0,0.797,1497,210
1500,2015-10-18,"18:08:31,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 214 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:31.537,2015-10-18 18:08:31.537,18,6,18,10,1,0,0,0.203,1498,210
1499,2015-10-18,"18:08:31,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:31.537,2015-10-18 18:08:31.537,18,6,18,10,1,0,0,0.0,1499,210
1501,2015-10-18,"18:08:32,334",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:32.334,2015-10-18 18:08:32.334,18,6,18,10,1,0,0,0.797,1500,210
1502,2015-10-18,"18:08:32,334",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:32.334,2015-10-18 18:08:32.334,18,6,18,10,1,0,0,0.0,1501,210
1503,2015-10-18,"18:08:32,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:32.537,2015-10-18 18:08:32.537,18,6,18,10,1,0,0,0.203,1502,210
1504,2015-10-18,"18:08:32,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 215 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:32.537,2015-10-18 18:08:32.537,18,6,18,10,1,0,0,0.0,1503,210
1505,2015-10-18,"18:08:33,334",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:33.334,2015-10-18 18:08:33.334,18,6,18,10,1,0,0,0.797,1504,210
1506,2015-10-18,"18:08:33,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:33.537,2015-10-18 18:08:33.537,18,6,18,10,1,0,0,0.203,1505,210
1507,2015-10-18,"18:08:33,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 216 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:33.537,2015-10-18 18:08:33.537,18,6,18,10,1,0,0,0.0,1506,210
1508,2015-10-18,"18:08:34,334",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:34.334,2015-10-18 18:08:34.334,18,6,18,10,1,0,0,0.797,1507,210
1509,2015-10-18,"18:08:34,334",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:34.334,2015-10-18 18:08:34.334,18,6,18,10,1,0,0,0.0,1508,210
1510,2015-10-18,"18:08:34,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:34.537,2015-10-18 18:08:34.537,18,6,18,10,1,0,0,0.203,1509,210
1511,2015-10-18,"18:08:34,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 217 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:34.537,2015-10-18 18:08:34.537,18,6,18,10,1,0,0,0.0,1510,210
1512,2015-10-18,"18:08:35,334",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:35.334,2015-10-18 18:08:35.334,18,6,18,10,1,0,0,0.797,1511,210
1514,2015-10-18,"18:08:35,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 218 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:35.537,2015-10-18 18:08:35.537,18,6,18,10,1,0,0,0.203,1512,210
1513,2015-10-18,"18:08:35,537",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:35.537,2015-10-18 18:08:35.537,18,6,18,10,1,0,0,0.0,1513,210
1515,2015-10-18,"18:08:36,334",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:36.334,2015-10-18 18:08:36.334,18,6,18,10,1,0,0,0.797,1514,210
1516,2015-10-18,"18:08:36,334",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:36.334,2015-10-18 18:08:36.334,18,6,18,10,1,0,0,0.0,1515,210
1517,2015-10-18,"18:08:36,553",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:36.553,2015-10-18 18:08:36.553,18,6,18,10,1,0,0,0.219,1516,210
1518,2015-10-18,"18:08:36,553",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 219 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:36.553,2015-10-18 18:08:36.553,18,6,18,10,1,0,0,0.0,1517,210
1519,2015-10-18,"18:08:37,334",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:37.334,2015-10-18 18:08:37.334,18,6,18,10,1,0,0,0.781,1518,210
1520,2015-10-18,"18:08:37,553",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:37.553,2015-10-18 18:08:37.553,18,6,18,10,1,0,0,0.219,1519,210
1521,2015-10-18,"18:08:37,553",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 220 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:37.553,2015-10-18 18:08:37.553,18,6,18,10,1,0,0,0.0,1520,210
1522,2015-10-18,"18:08:38,334",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:38.334,2015-10-18 18:08:38.334,18,6,18,10,1,0,0,0.781,1521,210
1523,2015-10-18,"18:08:38,334",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:38.334,2015-10-18 18:08:38.334,18,6,18,10,1,0,0,0.0,1522,210
1524,2015-10-18,"18:08:38,553",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:38.553,2015-10-18 18:08:38.553,18,6,18,10,1,0,0,0.219,1523,210
1525,2015-10-18,"18:08:38,553",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 221 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:38.553,2015-10-18 18:08:38.553,18,6,18,10,1,0,0,0.0,1524,210
1526,2015-10-18,"18:08:39,334",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:39.334,2015-10-18 18:08:39.334,18,6,18,10,1,0,0,0.781,1525,210
1527,2015-10-18,"18:08:39,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:39.569,2015-10-18 18:08:39.569,18,6,18,10,1,0,0,0.235,1526,210
1528,2015-10-18,"18:08:39,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 222 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:39.569,2015-10-18 18:08:39.569,18,6,18,10,1,0,0,0.0,1527,210
1530,2015-10-18,"18:08:40,334",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:40.334,2015-10-18 18:08:40.334,18,6,18,10,1,0,0,0.765,1528,210
1529,2015-10-18,"18:08:40,334",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:40.334,2015-10-18 18:08:40.334,18,6,18,10,1,0,0,0.0,1529,210
1531,2015-10-18,"18:08:40,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:40.569,2015-10-18 18:08:40.569,18,6,18,10,1,0,0,0.235,1530,210
1532,2015-10-18,"18:08:40,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 223 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:40.569,2015-10-18 18:08:40.569,18,6,18,10,1,0,0,0.0,1531,210
1533,2015-10-18,"18:08:41,366",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:41.366,2015-10-18 18:08:41.366,18,6,18,10,1,0,0,0.797,1532,210
1534,2015-10-18,"18:08:41,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:41.569,2015-10-18 18:08:41.569,18,6,18,10,1,0,0,0.203,1533,210
1535,2015-10-18,"18:08:41,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 224 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:41.569,2015-10-18 18:08:41.569,18,6,18,10,1,0,0,0.0,1534,210
1536,2015-10-18,"18:08:42,366",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:08:42.366,2015-10-18 18:08:42.366,18,6,18,10,1,0,0,0.797,1535,210
1537,2015-10-18,"18:08:42,366",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:42.366,2015-10-18 18:08:42.366,18,6,18,10,1,0,0,0.0,1536,210
1538,2015-10-18,"18:08:42,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:08:42.569,2015-10-18 18:08:42.569,18,6,18,10,1,0,0,0.203,1537,210
1539,2015-10-18,"18:08:42,569",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 225 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:08:42.569,2015-10-18 18:08:42.569,18,6,18,10,1,0,0,0.0,1538,210
