LineId,Time,Level,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1711,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:45:08.000,2005-12-05 13:45:08,13,0,5,12,0,1,0,0.0,1711,8
1714,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6006 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:46:20.000,2005-12-05 13:46:20,13,0,5,12,0,1,0,72.0,1712,4
1715,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6005 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:46:20.000,2005-12-05 13:46:20,13,0,5,12,0,1,0,0.0,1713,4
1713,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6007 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:46:20.000,2005-12-05 13:46:20,13,0,5,12,0,1,0,0.0,1714,4
1716,Mon Dec 05 13:46:50 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:46:50.000,2005-12-05 13:46:50,13,0,5,12,0,1,0,30.0,1715,4
1717,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6008 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:47:06.000,2005-12-05 13:47:06,13,0,5,12,0,1,0,16.0,1716,12
1718,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6009 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:47:06.000,2005-12-05 13:47:06,13,0,5,12,0,1,0,0.0,1717,12
1719,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6011 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:47:09.000,2005-12-05 13:47:09,13,0,5,12,0,1,0,3.0,1718,12
1720,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6010 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:47:09.000,2005-12-05 13:47:09,13,0,5,12,0,1,0,0.0,1719,12
1728,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,2.0,1720,12
1721,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,0.0,1721,12
1722,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,0.0,1722,12
1723,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,0.0,1723,12
1724,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,0.0,1724,12
1725,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,0.0,1725,12
1726,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,0.0,1726,12
1727,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:47:11.000,2005-12-05 13:47:11,13,0,5,12,0,1,0,0.0,1727,12
1729,Mon Dec 05 13:51:17 2005,notice,jk2_init() Found child 6028 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:51:17.000,2005-12-05 13:51:17,13,0,5,12,0,1,0,246.0,1728,1
1730,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6036 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:52:19.000,2005-12-05 13:52:19,13,0,5,12,0,1,0,62.0,1729,8
1731,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6033 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:52:19.000,2005-12-05 13:52:19,13,0,5,12,0,1,0,0.0,1730,8
1732,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6035 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:52:19.000,2005-12-05 13:52:19,13,0,5,12,0,1,0,0.0,1731,8
1733,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6034 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:52:19.000,2005-12-05 13:52:19,13,0,5,12,0,1,0,0.0,1732,8
1734,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:52:33.000,2005-12-05 13:52:33,13,0,5,12,0,1,0,14.0,1733,8
1735,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:52:33.000,2005-12-05 13:52:33,13,0,5,12,0,1,0,0.0,1734,8
1736,Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:52:36.000,2005-12-05 13:52:36,13,0,5,12,0,1,0,3.0,1735,8
1737,Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:52:36.000,2005-12-05 13:52:36,13,0,5,12,0,1,0,0.0,1736,8
1738,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6038 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:53:00.000,2005-12-05 13:53:00,13,0,5,12,0,1,0,24.0,1737,15
1739,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6037 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:53:00.000,2005-12-05 13:53:00,13,0,5,12,0,1,0,0.0,1738,15
1740,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6039 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:53:00.000,2005-12-05 13:53:00,13,0,5,12,0,1,0,0.0,1739,15
1742,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6042 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:53:31.000,2005-12-05 13:53:31,13,0,5,12,0,1,0,31.0,1740,15
1743,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6041 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:53:31.000,2005-12-05 13:53:31,13,0,5,12,0,1,0,0.0,1741,15
1741,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6043 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:53:31.000,2005-12-05 13:53:31,13,0,5,12,0,1,0,0.0,1742,15
1744,Mon Dec 05 13:53:34 2005,notice,jk2_init() Found child 6044 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:53:34.000,2005-12-05 13:53:34,13,0,5,12,0,1,0,3.0,1743,15
1750,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,1.0,1744,15
1752,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,0.0,1745,15
1749,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,0.0,1746,15
1751,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,0.0,1747,15
1747,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,0.0,1748,15
1746,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,0.0,1749,15
1748,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,0.0,1750,15
1745,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 13:53:35.000,2005-12-05 13:53:35,13,0,5,12,0,1,0,0.0,1751,15
1753,Mon Dec 05 13:56:21 2005,notice,jk2_init() Found child 6052 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:56:21.000,2005-12-05 13:56:21,13,0,5,12,0,1,0,166.0,1752,2
1754,Mon Dec 05 13:56:38 2005,notice,jk2_init() Found child 6053 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:56:38.000,2005-12-05 13:56:38,13,0,5,12,0,1,0,17.0,1753,2
1755,Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6054 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:57:07.000,2005-12-05 13:57:07,13,0,5,12,0,1,0,29.0,1754,2
1756,Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6055 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:57:07.000,2005-12-05 13:57:07,13,0,5,12,0,1,0,0.0,1755,2
1757,Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6063 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:58:31.000,2005-12-05 13:58:31,13,0,5,12,0,1,0,84.0,1756,2
1758,Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6062 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:58:31.000,2005-12-05 13:58:31,13,0,5,12,0,1,0,0.0,1757,2
1759,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6069 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:59:43.000,2005-12-05 13:59:43,13,0,5,12,0,1,0,72.0,1758,3
1760,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6070 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:59:43.000,2005-12-05 13:59:43,13,0,5,12,0,1,0,0.0,1759,3
1761,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6071 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 13:59:43.000,2005-12-05 13:59:43,13,0,5,12,0,1,0,0.0,1760,3
1763,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6101 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 14:01:47.000,2005-12-05 14:01:47,14,0,5,12,0,1,0,124.0,1761,9
1764,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6099 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 14:01:47.000,2005-12-05 14:01:47,14,0,5,12,0,1,0,0.0,1762,9
1762,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6100 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 14:01:47.000,2005-12-05 14:01:47,14,0,5,12,0,1,0,0.0,1763,9
1765,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 14:01:48.000,2005-12-05 14:01:48,14,0,5,12,0,1,0,1.0,1764,9
1766,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 14:01:48.000,2005-12-05 14:01:48,14,0,5,12,0,1,0,0.0,1765,9
1767,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 14:01:48.000,2005-12-05 14:01:48,14,0,5,12,0,1,0,0.0,1766,9
1768,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 14:01:48.000,2005-12-05 14:01:48,14,0,5,12,0,1,0,0.0,1767,9
1769,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 14:01:48.000,2005-12-05 14:01:48,14,0,5,12,0,1,0,0.0,1768,9
1770,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 14:01:48.000,2005-12-05 14:01:48,14,0,5,12,0,1,0,0.0,1769,9
1771,Mon Dec 05 14:11:40 2005,notice,jk2_init() Found child 6115 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 14:11:40.000,2005-12-05 14:11:40,14,0,5,12,0,1,0,592.0,1770,4
1772,Mon Dec 05 14:11:43 2005,error,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,1,security_anomaly,Apache_2k,2005-12-05 14:11:43.000,2005-12-05 14:11:43,14,0,5,12,0,1,0,3.0,1771,4
1773,Mon Dec 05 14:11:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 14:11:45.000,2005-12-05 14:11:45,14,0,5,12,0,1,0,2.0,1772,4
1774,Mon Dec 05 14:11:45 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 14:11:45.000,2005-12-05 14:11:45,14,0,5,12,0,1,0,0.0,1773,4
1775,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6259 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:31:06.000,2005-12-05 15:31:06,15,0,5,12,0,1,0,4761.0,1774,9
1776,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6260 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:31:06.000,2005-12-05 15:31:06,15,0,5,12,0,1,0,0.0,1775,9
1777,Mon Dec 05 15:31:09 2005,notice,jk2_init() Found child 6261 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:31:09.000,2005-12-05 15:31:09,15,0,5,12,0,1,0,3.0,1776,9
1782,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:31:10.000,2005-12-05 15:31:10,15,0,5,12,0,1,0,1.0,1777,9
1783,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:31:10.000,2005-12-05 15:31:10,15,0,5,12,0,1,0,0.0,1778,9
1781,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:31:10.000,2005-12-05 15:31:10,15,0,5,12,0,1,0,0.0,1779,9
1778,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:31:10.000,2005-12-05 15:31:10,15,0,5,12,0,1,0,0.0,1780,9
1779,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:31:10.000,2005-12-05 15:31:10,15,0,5,12,0,1,0,0.0,1781,9
1780,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:31:10.000,2005-12-05 15:31:10,15,0,5,12,0,1,0,0.0,1782,9
1784,Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6277 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:40:59.000,2005-12-05 15:40:59,15,0,5,12,0,1,0,589.0,1783,2
1785,Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6276 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:40:59.000,2005-12-05 15:40:59,15,0,5,12,0,1,0,0.0,1784,2
1786,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6280 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,33.0,1785,9
1787,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6278 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1786,9
1788,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6279 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1787,9
1789,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1788,9
1790,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1789,9
1791,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1790,9
1792,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1791,9
1793,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1792,9
1794,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:41:32.000,2005-12-05 15:41:32,15,0,5,12,0,1,0,0.0,1793,9
1795,Mon Dec 05 15:45:42 2005,notice,jk2_init() Found child 6285 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:45:42.000,2005-12-05 15:45:42,15,0,5,12,0,1,0,250.0,1794,3
1796,Mon Dec 05 15:45:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:45:44.000,2005-12-05 15:45:44,15,0,5,12,0,1,0,2.0,1795,3
1797,Mon Dec 05 15:45:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:45:44.000,2005-12-05 15:45:44,15,0,5,12,0,1,0,0.0,1796,3
1798,Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6293 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:50:53.000,2005-12-05 15:50:53,15,0,5,12,0,1,0,309.0,1797,2
1799,Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6294 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:50:53.000,2005-12-05 15:50:53,15,0,5,12,0,1,0,0.0,1798,2
1800,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6297 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:51:18.000,2005-12-05 15:51:18,15,0,5,12,0,1,0,25.0,1799,9
1801,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6295 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:51:18.000,2005-12-05 15:51:18,15,0,5,12,0,1,0,0.0,1800,9
1802,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6296 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:51:18.000,2005-12-05 15:51:18,15,0,5,12,0,1,0,0.0,1801,9
1803,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:51:20.000,2005-12-05 15:51:20,15,0,5,12,0,1,0,2.0,1802,9
1804,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:51:20.000,2005-12-05 15:51:20,15,0,5,12,0,1,0,0.0,1803,9
1805,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:51:20.000,2005-12-05 15:51:20,15,0,5,12,0,1,0,0.0,1804,9
1806,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:51:20.000,2005-12-05 15:51:20,15,0,5,12,0,1,0,0.0,1805,9
1807,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:51:20.000,2005-12-05 15:51:20,15,0,5,12,0,1,0,0.0,1806,9
1808,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:51:20.000,2005-12-05 15:51:20,15,0,5,12,0,1,0,0.0,1807,9
1809,Mon Dec 05 15:55:31 2005,notice,jk2_init() Found child 6302 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 15:55:31.000,2005-12-05 15:55:31,15,0,5,12,0,1,0,251.0,1808,3
1810,Mon Dec 05 15:55:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 15:55:32.000,2005-12-05 15:55:32,15,0,5,12,0,1,0,1.0,1809,3
1811,Mon Dec 05 15:55:32 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 15:55:32.000,2005-12-05 15:55:32,15,0,5,12,0,1,0,0.0,1810,3
1812,Mon Dec 05 16:01:17 2005,notice,jk2_init() Found child 6310 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 16:01:17.000,2005-12-05 16:01:17,16,0,5,12,0,1,0,345.0,1811,1
1813,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6315 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 16:02:00.000,2005-12-05 16:02:00,16,0,5,12,0,1,0,43.0,1812,9
1814,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6316 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 16:02:00.000,2005-12-05 16:02:00,16,0,5,12,0,1,0,0.0,1813,9
