LineId,Time,Component,Pid,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1561,20171223-23:37:16:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:37:16.456,2017-12-23 23:37:16.456,23,5,23,12,1,0,0,0.015,1560,13
1562,20171223-23:37:16:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:37:16.460,2017-12-23 23:37:16.460,23,5,23,12,1,0,0,0.004,1561,13
1563,20171223-23:38:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:38:00.131,2017-12-23 23:38:00.131,23,5,23,12,1,0,0,43.671,1562,1
1564,20171223-23:39:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:39:00.132,2017-12-23 23:39:00.132,23,5,23,12,1,0,0,60.001,1563,1
1565,20171223-23:40:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:40:00.134,2017-12-23 23:40:00.134,23,5,23,12,1,0,0,60.002,1564,13
1566,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:40:10.144,2017-12-23 23:40:10.144,23,5,23,12,1,0,0,10.01,1565,13
1567,20171223-23:40:10:150,Step_LSC,30002312,onExtend:1514043610000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:40:10.150,2017-12-23 23:40:10.150,23,5,23,12,1,0,0,0.006,1566,13
1568,20171223-23:40:10:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32080760,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:40:10.445,2017-12-23 23:40:10.445,23,5,23,12,1,0,0,0.295,1567,13
1569,20171223-23:40:10:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:40:10.446,2017-12-23 23:40:10.446,23,5,23,12,1,0,0,0.001,1568,13
1570,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:40:10.463,2017-12-23 23:40:10.463,23,5,23,12,1,0,0,0.017,1569,13
1571,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:40:10.472,2017-12-23 23:40:10.472,23,5,23,12,1,0,0,0.009,1570,13
1572,20171223-23:40:14:139,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:40:14.139,2017-12-23 23:40:14.139,23,5,23,12,1,0,0,3.667,1571,13
1573,20171223-23:40:14:153,Step_LSC,30002312,onExtend:1514043614000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:40:14.153,2017-12-23 23:40:14.153,23,5,23,12,1,0,0,0.014,1572,13
1574,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:40:14.440,2017-12-23 23:40:14.440,23,5,23,12,1,0,0,0.287,1573,13
1575,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:40:14.440,2017-12-23 23:40:14.440,23,5,23,12,1,0,0,0.0,1574,13
1576,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:40:14.457,2017-12-23 23:40:14.457,23,5,23,12,1,0,0,0.017,1575,13
1577,20171223-23:40:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:40:14.462,2017-12-23 23:40:14.462,23,5,23,12,1,0,0,0.005,1576,13
1578,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:41:00.155,2017-12-23 23:41:00.155,23,5,23,12,1,0,0,45.693,1577,1
1579,20171223-23:42:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:42:00.134,2017-12-23 23:42:00.134,23,5,23,12,1,0,0,59.979,1578,7
1580,20171223-23:42:38:906,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:42:38.906,2017-12-23 23:42:38.906,23,5,23,12,1,0,0,38.772,1579,7
1581,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:42:38.915,2017-12-23 23:42:38.915,23,5,23,12,1,0,0,0.009,1580,7
1582,20171223-23:42:39:207,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32258759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:42:39.207,2017-12-23 23:42:39.207,23,5,23,12,1,0,0,0.292,1581,7
1583,20171223-23:42:39:207,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:42:39.207,2017-12-23 23:42:39.207,23,5,23,12,1,0,0,0.0,1582,7
1584,20171223-23:42:39:221,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:42:39.221,2017-12-23 23:42:39.221,23,5,23,12,1,0,0,0.014,1583,7
1585,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:42:39.225,2017-12-23 23:42:39.225,23,5,23,12,1,0,0,0.004,1584,7
1586,20171223-23:43:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:43:00.139,2017-12-23 23:43:00.139,23,5,23,12,1,0,0,20.914,1585,1
1587,20171223-23:44:0:163,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:44:00.163,2017-12-23 23:44:00.163,23,5,23,12,1,0,0,60.024,1586,1
1588,20171223-23:45:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:45:00.128,2017-12-23 23:45:00.128,23,5,23,12,1,0,0,59.965,1587,1
1589,20171223-23:46:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:46:00.137,2017-12-23 23:46:00.137,23,5,23,12,1,0,0,60.009,1588,13
1590,20171223-23:46:7:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:46:07.137,2017-12-23 23:46:07.137,23,5,23,12,1,0,0,7.0,1589,13
1591,20171223-23:46:7:148,Step_LSC,30002312,onExtend:1514043967000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:46:07.148,2017-12-23 23:46:07.148,23,5,23,12,1,0,0,0.011,1590,13
1593,20171223-23:46:7:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:46:07.444,2017-12-23 23:46:07.444,23,5,23,12,1,0,0,0.296,1591,13
1592,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:46:07.444,2017-12-23 23:46:07.444,23,5,23,12,1,0,0,0.0,1592,13
1594,20171223-23:46:7:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:46:07.464,2017-12-23 23:46:07.464,23,5,23,12,1,0,0,0.02,1593,13
1595,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:46:07.467,2017-12-23 23:46:07.467,23,5,23,12,1,0,0,0.003,1594,13
1596,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:46:14.137,2017-12-23 23:46:14.137,23,5,23,12,1,0,0,6.67,1595,13
1597,20171223-23:46:14:150,Step_LSC,30002312,onExtend:1514043974000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:46:14.150,2017-12-23 23:46:14.150,23,5,23,12,1,0,0,0.013,1596,13
1598,20171223-23:46:14:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32611763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:46:14.439,2017-12-23 23:46:14.439,23,5,23,12,1,0,0,0.289,1597,13
1599,20171223-23:46:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:46:14.440,2017-12-23 23:46:14.440,23,5,23,12,1,0,0,0.001,1598,13
1600,20171223-23:46:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:46:14.457,2017-12-23 23:46:14.457,23,5,23,12,1,0,0,0.017,1599,13
1601,20171223-23:46:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:46:14.462,2017-12-23 23:46:14.462,23,5,23,12,1,0,0,0.005,1600,13
1602,20171223-23:47:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:47:00.156,2017-12-23 23:47:00.156,23,5,23,12,1,0,0,45.694,1601,1
1603,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:48:00.156,2017-12-23 23:48:00.156,23,5,23,12,1,0,0,60.0,1602,1
1604,20171223-23:49:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:49:00.142,2017-12-23 23:49:00.142,23,5,23,12,1,0,0,59.986,1603,1
1605,20171223-23:50:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:50:00.130,2017-12-23 23:50:00.130,23,5,23,12,1,0,0,59.988,1604,7
1606,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:50:48.406,2017-12-23 23:50:48.406,23,5,23,12,1,0,0,48.276,1605,7
1607,20171223-23:50:48:414,Step_LSC,30002312,onExtend:1514044249000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:50:48.414,2017-12-23 23:50:48.414,23,5,23,12,1,0,0,0.008,1606,7
1608,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:50:48.707,2017-12-23 23:50:48.707,23,5,23,12,1,0,0,0.293,1607,7
1609,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:50:48.708,2017-12-23 23:50:48.708,23,5,23,12,1,0,0,0.001,1608,7
1610,20171223-23:50:48:718,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:50:48.718,2017-12-23 23:50:48.718,23,5,23,12,1,0,0,0.01,1609,7
1611,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:50:48.722,2017-12-23 23:50:48.722,23,5,23,12,1,0,0,0.004,1610,7
1612,20171223-23:51:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:51:00.123,2017-12-23 23:51:00.123,23,5,23,12,1,0,0,11.401,1611,1
1613,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:52:00.154,2017-12-23 23:52:00.154,23,5,23,12,1,0,0,60.031,1612,7
1614,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:52:57.138,2017-12-23 23:52:57.138,23,5,23,12,1,0,0,56.984,1613,7
1615,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:52:57.155,2017-12-23 23:52:57.155,23,5,23,12,1,0,0,0.017,1614,7
1616,20171223-23:52:57:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044140000##7214##549659##8661##16256##32893026,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:52:57.444,2017-12-23 23:52:57.444,23,5,23,12,1,0,0,0.289,1615,7
1617,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:52:57.444,2017-12-23 23:52:57.444,23,5,23,12,1,0,0,0.0,1616,7
1618,20171223-23:52:57:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:52:57.453,2017-12-23 23:52:57.453,23,5,23,12,1,0,0,0.009,1617,7
1619,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:52:57.456,2017-12-23 23:52:57.456,23,5,23,12,1,0,0,0.003,1618,7
1620,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 23:53:00.133,2017-12-23 23:53:00.133,23,5,23,12,1,0,0,2.677,1619,55
1621,20171223-23:53:0:141,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:53:00.141,2017-12-23 23:53:00.141,23,5,23,12,1,0,0,0.008,1620,55
1622,20171223-23:53:0:147,Step_LSC,30002312,onExtend:1514044380000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:53:00.147,2017-12-23 23:53:00.147,23,5,23,12,1,0,0,0.006,1621,55
1623,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:53:00.441,2017-12-23 23:53:00.441,23,5,23,12,1,0,0,0.294,1622,55
1624,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:00.442,2017-12-23 23:53:00.442,23,5,23,12,1,0,0,0.001,1623,55
1625,20171223-23:53:0:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:00.450,2017-12-23 23:53:00.450,23,5,23,12,1,0,0,0.008,1624,55
1626,20171223-23:53:0:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:00.453,2017-12-23 23:53:00.453,23,5,23,12,1,0,0,0.003,1625,55
1627,20171223-23:53:15:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:53:15.137,2017-12-23 23:53:15.137,23,5,23,12,1,0,0,14.684,1626,55
1628,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:53:15.153,2017-12-23 23:53:15.153,23,5,23,12,1,0,0,0.016,1627,55
1629,20171223-23:53:15:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:53:15.438,2017-12-23 23:53:15.438,23,5,23,12,1,0,0,0.285,1628,55
1630,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:15.439,2017-12-23 23:53:15.439,23,5,23,12,1,0,0,0.001,1629,55
1631,20171223-23:53:15:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:15.455,2017-12-23 23:53:15.455,23,5,23,12,1,0,0,0.016,1630,55
1632,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:15.464,2017-12-23 23:53:15.464,23,5,23,12,1,0,0,0.009,1631,55
1633,20171223-23:53:17:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:53:17.137,2017-12-23 23:53:17.137,23,5,23,12,1,0,0,1.673,1632,55
1634,20171223-23:53:17:156,Step_LSC,30002312,onExtend:1514044397000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:53:17.156,2017-12-23 23:53:17.156,23,5,23,12,1,0,0,0.019,1633,55
1635,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:53:17.443,2017-12-23 23:53:17.443,23,5,23,12,1,0,0,0.287,1634,55
1636,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:17.444,2017-12-23 23:53:17.444,23,5,23,12,1,0,0,0.001,1635,55
1637,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:17.467,2017-12-23 23:53:17.467,23,5,23,12,1,0,0,0.023,1636,55
1638,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:17.472,2017-12-23 23:53:17.472,23,5,23,12,1,0,0,0.005,1637,55
1639,20171223-23:53:25:139,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:53:25.139,2017-12-23 23:53:25.139,23,5,23,12,1,0,0,7.667,1638,55
1640,20171223-23:53:25:146,Step_LSC,30002312,onExtend:1514044405000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:53:25.146,2017-12-23 23:53:25.146,23,5,23,12,1,0,0,0.007,1639,55
1641,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:53:25.440,2017-12-23 23:53:25.440,23,5,23,12,1,0,0,0.294,1640,55
1642,20171223-23:53:25:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:25.441,2017-12-23 23:53:25.441,23,5,23,12,1,0,0,0.001,1641,55
1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:25.452,2017-12-23 23:53:25.452,23,5,23,12,1,0,0,0.011,1642,55
1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:25.456,2017-12-23 23:53:25.456,23,5,23,12,1,0,0,0.004,1643,55
1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:53:31.137,2017-12-23 23:53:31.137,23,5,23,12,1,0,0,5.681,1644,55
1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:53:31.151,2017-12-23 23:53:31.151,23,5,23,12,1,0,0,0.014,1645,55
1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:53:31.441,2017-12-23 23:53:31.441,23,5,23,12,1,0,0,0.29,1646,55
1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:31.441,2017-12-23 23:53:31.441,23,5,23,12,1,0,0,0.0,1647,55
1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:31.452,2017-12-23 23:53:31.452,23,5,23,12,1,0,0,0.011,1648,55
1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:31.458,2017-12-23 23:53:31.458,23,5,23,12,1,0,0,0.006,1649,55
1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 23:53:40.143,2017-12-23 23:53:40.143,23,5,23,12,1,0,0,8.685,1650,55
1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 23:53:40.152,2017-12-23 23:53:40.152,23,5,23,12,1,0,0,0.009,1651,55
1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 23:53:40.447,2017-12-23 23:53:40.447,23,5,23,12,1,0,0,0.295,1652,55
1654,20171223-23:53:40:448,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:40.448,2017-12-23 23:53:40.448,23,5,23,12,1,0,0,0.001,1653,55
1655,20171223-23:53:40:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 23:53:40.466,2017-12-23 23:53:40.466,23,5,23,12,1,0,0,0.018,1654,55
