LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1268,124392,node-227,node,temperature,1129414680,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-10-16 03:48:00.000,2005-10-16 03:48:00,3,6,16,10,1,0,1,40863.0,1680,1
178,147394,Interconnect-0N00,switch_module,temphigh,1129812510,1,Temperature (41C) exceeds warning threshold,E44,Temperature (<*>C) exceeds warning threshold,3,performance_issue,HPC_2k,2005-10-20 18:18:30.000,2005-10-20 18:18:30,18,3,20,10,0,0,0,397830.0,1681,1
179,147494,Interconnect-0N00,switch_module,temphigh,1129813980,1,Temperature (41C) exceeds warning threshold,E44,Temperature (<*>C) exceeds warning threshold,3,performance_issue,HPC_2k,2005-10-20 18:43:00.000,2005-10-20 18:43:00,18,3,20,10,0,0,0,1470.0,1682,1
1284,147747,gige7,gige,temperature,1129829823,1,normal,E31,normal,0,normal,HPC_2k,2005-10-20 23:07:03.000,2005-10-20 23:07:03,23,3,20,10,0,0,0,15843.0,1683,1
1283,148089,gige3,gige,temperature,1129897264,1,normal,E31,normal,0,normal,HPC_2k,2005-10-21 17:51:04.000,2005-10-21 17:51:04,17,4,21,10,0,1,0,67441.0,1684,1
1300,154068,gige7,gige,temperature,1130069824,1,normal,E31,normal,0,normal,HPC_2k,2005-10-23 17:47:04.000,2005-10-23 17:47:04,17,6,23,10,1,1,0,172560.0,1685,1
1299,154188,node-113,node,temperature,1130090640,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-23 23:34:00.000,2005-10-23 23:34:00,23,6,23,10,1,0,0,20816.0,1686,1
1869,154298,Interconnect-1T01,switch_module,error,1130114502,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-24 06:11:42.000,2005-10-24 06:11:42,6,0,24,10,0,0,1,23862.0,1687,1
1298,154424,gige3,gige,temperature,1130137268,1,warning,E46,warning,0,normal,HPC_2k,2005-10-24 12:31:08.000,2005-10-24 12:31:08,12,0,24,10,0,1,0,22766.0,1688,1
1297,154630,node-115,node,temperature,1130172270,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-10-24 22:14:30.000,2005-10-24 22:14:30,22,0,24,10,0,0,0,35002.0,1689,1
1296,154670,node-243,node,temperature,1130177820,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-10-24 23:47:00.000,2005-10-24 23:47:00,23,0,24,10,0,0,0,5550.0,1690,1
1295,155242,gige6,gige,temperature,1130271428,1,warning,E46,warning,0,normal,HPC_2k,2005-10-26 01:47:08.000,2005-10-26 01:47:08,1,2,26,10,0,0,1,93608.0,1691,1
1294,155335,gige7,gige,temperature,1130287327,1,warning,E46,warning,0,normal,HPC_2k,2005-10-26 06:12:07.000,2005-10-26 06:12:07,6,2,26,10,0,0,1,15899.0,1692,1
1868,155348,Interconnect-1T01,switch_module,error,1130288994,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-26 06:39:54.000,2005-10-26 06:39:54,6,2,26,10,0,0,1,1667.0,1693,1
1293,156104,node-109,node,temperature,1130358332,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-10-27 01:55:32.000,2005-10-27 01:55:32,1,3,27,10,0,0,1,69338.0,1694,1
1292,158572,node-231,node,temperature,1130390160,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2005-10-27 10:46:00.000,2005-10-27 10:46:00,10,3,27,10,0,1,0,31828.0,1695,1
1291,159023,gige7,gige,temperature,1130469428,1,normal,E31,normal,0,normal,HPC_2k,2005-10-28 08:47:08.000,2005-10-28 08:47:08,8,4,28,10,0,0,0,79268.0,1696,1
1290,159900,node-237,node,temperature,1130535210,1,ambient=24,E2,ambient=<*>,0,normal,HPC_2k,2005-10-29 03:03:30.000,2005-10-29 03:03:30,3,5,29,10,1,0,1,65782.0,1697,1
1289,160223,node-113,node,temperature,1130569170,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-29 12:29:30.000,2005-10-29 12:29:30,12,5,29,10,1,1,0,33960.0,1698,1
1288,162000,node-115,node,temperature,1130582460,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2005-10-29 16:11:00.000,2005-10-29 16:11:00,16,5,29,10,1,1,0,13290.0,1699,1
1287,163206,gige3,gige,temperature,1130632279,1,warning,E46,warning,0,normal,HPC_2k,2005-10-30 06:01:19.000,2005-10-30 06:01:19,6,6,30,10,1,0,1,49819.0,1700,1
1286,163424,node-241,node,temperature,1130652991,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-30 11:46:31.000,2005-10-30 11:46:31,11,6,30,10,1,1,0,20712.0,1701,1
1285,163574,node-113,node,temperature,1130664241,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-30 14:54:01.000,2005-10-30 14:54:01,14,6,30,10,1,1,0,11250.0,1702,1
1867,163591,Interconnect-1T01,switch_module,error,1130665941,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-30 15:22:21.000,2005-10-30 15:22:21,15,6,30,10,1,1,0,1700.0,1703,1
1302,163677,node-237,node,temperature,1130673420,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-30 17:27:00.000,2005-10-30 17:27:00,17,6,30,10,1,1,0,7479.0,1704,1
1870,163678,Interconnect-1T01,switch_module,error,1130673545,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-30 17:29:05.000,2005-10-30 17:29:05,17,6,30,10,1,1,0,125.0,1705,1
1874,165392,Interconnect-1T01,switch_module,error,1130688133,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-30 21:32:13.000,2005-10-30 21:32:13,21,6,30,10,1,0,0,14588.0,1706,1
1873,165502,Interconnect-1T01,switch_module,error,1130700556,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-31 00:59:16.000,2005-10-31 00:59:16,0,0,31,10,0,0,1,12423.0,1707,1
1315,166161,gige4,gige,temperature,1130758999,1,warning,E46,warning,0,normal,HPC_2k,2005-10-31 17:13:19.000,2005-10-31 17:13:19,17,0,31,10,0,1,0,58443.0,1708,1
1314,166309,node-242,node,temperature,1130770290,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-31 20:21:30.000,2005-10-31 20:21:30,20,0,31,10,0,0,0,11291.0,1709,1
1872,166452,Interconnect-0N03,switch_module,error,1130779845,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-31 23:00:45.000,2005-10-31 23:00:45,23,0,31,10,0,0,0,9555.0,1710,1
1313,166502,node-114,node,temperature,1130781811,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-31 23:33:31.000,2005-10-31 23:33:31,23,0,31,10,0,0,0,1966.0,1711,1
1312,167025,gige4,gige,temperature,1130825000,1,warning,E46,warning,0,normal,HPC_2k,2005-11-01 11:33:20.000,2005-11-01 11:33:20,11,1,1,11,0,1,0,43189.0,1712,1
1311,167030,node-240,node,temperature,1130825340,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 11:39:00.000,2005-11-01 11:39:00,11,1,1,11,0,1,0,340.0,1713,1
1310,167091,node-227,node,temperature,1130833170,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 13:49:30.000,2005-11-01 13:49:30,13,1,1,11,0,1,0,7830.0,1714,1
1309,167189,node-115,node,temperature,1130845650,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 17:17:30.000,2005-11-01 17:17:30,17,1,1,11,0,1,0,12480.0,1715,1
1308,167256,node-237,node,temperature,1130853781,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 19:33:01.000,2005-11-01 19:33:01,19,1,1,11,0,0,0,8131.0,1716,1
1871,167309,Interconnect-1T01,switch_module,error,1130861712,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-01 21:45:12.000,2005-11-01 21:45:12,21,1,1,11,0,0,0,7931.0,1717,1
1307,167414,gige7,gige,temperature,1130878335,1,warning,E46,warning,0,normal,HPC_2k,2005-11-02 02:22:15.000,2005-11-02 02:22:15,2,2,2,11,0,0,1,16623.0,1718,1
1306,167448,node-119,node,temperature,1130880870,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-02 03:04:30.000,2005-11-02 03:04:30,3,2,2,11,0,0,1,2535.0,1719,1
1305,167818,gige3,gige,temperature,1130949082,1,normal,E31,normal,0,normal,HPC_2k,2005-11-02 22:01:22.000,2005-11-02 22:01:22,22,2,2,11,0,0,0,68212.0,1720,1
671,168084,full,partition,status,1131032850,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2005-11-03 21:17:30.000,2005-11-03 21:17:30,21,3,3,11,0,0,0,83768.0,1721,1
669,169688,node-44,node,status,1131210631,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-05 22:40:31.000,2005-11-05 22:40:31,22,5,5,11,1,0,0,177781.0,1722,2
670,169664,node-40,node,status,1131210631,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-05 22:40:31.000,2005-11-05 22:40:31,22,5,5,11,1,0,0,0.0,1723,2
133,170334,node-161,action,start,1131215738,1,boot  (command 3939),E4,boot  (command <*>),0,normal,HPC_2k,2005-11-06 00:05:38.000,2005-11-06 00:05:38,0,6,6,11,1,0,1,5107.0,1724,1
1304,170998,node-78,node,temperature,1131216252,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-11-06 00:14:12.000,2005-11-06 00:14:12,0,6,6,11,1,0,1,514.0,1725,1
1994,171259,node-176,unix.hw,net.niff.up,1131216398,1,NIFF: node node-176 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2005-11-06 00:16:38.000,2005-11-06 00:16:38,0,6,6,11,1,0,1,146.0,1726,1
1993,171611,node-248,unix.hw,net.niff.up,1131216568,1,NIFF: node node-248 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2005-11-06 00:19:28.000,2005-11-06 00:19:28,0,6,6,11,1,0,1,170.0,1727,1
1992,171898,node-94,unix.hw,net.niff.up,1131216735,1,NIFF: node node-94 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2005-11-06 00:22:15.000,2005-11-06 00:22:15,0,6,6,11,1,0,1,167.0,1728,1
132,172312,node-27,action,start,1131216880,1,boot  (command 3928),E4,boot  (command <*>),0,normal,HPC_2k,2005-11-06 00:24:40.000,2005-11-06 00:24:40,0,6,6,11,1,0,1,145.0,1729,1
131,173915,node-59,action,start,1131220838,1,boot  (command 3951),E4,boot  (command <*>),0,normal,HPC_2k,2005-11-06 01:30:38.000,2005-11-06 01:30:38,1,6,6,11,1,0,1,3958.0,1730,1
1303,173985,node-130,node,temperature,1131220932,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-06 01:32:12.000,2005-11-06 01:32:12,1,6,6,11,1,0,1,94.0,1731,1
1301,176845,node-16,node,temperature,1131226925,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-11-06 03:12:05.000,2005-11-06 03:12:05,3,6,6,11,1,0,1,5993.0,1732,1
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,2,system_failure,HPC_2k,2005-11-06 03:35:51.000,2005-11-06 03:35:51,3,6,6,11,1,0,1,1426.0,1733,1
134,191604,node-13,action,start,1131239917,1,boot  (command 3964),E4,boot  (command <*>),0,normal,HPC_2k,2005-11-06 06:48:37.000,2005-11-06 06:48:37,6,6,6,11,1,0,1,11566.0,1734,1
174,191898,node-238,node,psu,1131240275,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>,6,hardware_issue,HPC_2k,2005-11-06 06:54:35.000,2005-11-06 06:54:35,6,6,6,11,1,0,1,358.0,1735,1
135,193032,node-46,action,start,1131241563,1,wait  (command 3973),E45,wait  (command <*>),0,normal,HPC_2k,2005-11-06 07:16:03.000,2005-11-06 07:16:03,7,6,6,11,1,0,0,1288.0,1736,2
1995,193084,node-77,unix.hw,net.niff.up,1131241578,1,NIFF: node node-77 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2005-11-06 07:16:18.000,2005-11-06 07:16:18,7,6,6,11,1,0,0,15.0,1737,2
1996,193772,node-176,unix.hw,net.niff.up,1131242001,1,NIFF: node node-176 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2005-11-06 07:23:21.000,2005-11-06 07:23:21,7,6,6,11,1,0,0,423.0,1738,1
136,194265,node-186,action,start,1131242308,1,wait  (command 3981),E45,wait  (command <*>),0,normal,HPC_2k,2005-11-06 07:28:28.000,2005-11-06 07:28:28,7,6,6,11,1,0,0,307.0,1739,1
137,194301,node-185,action,start,1131242355,1,wait  (command 3981),E45,wait  (command <*>),0,normal,HPC_2k,2005-11-06 07:29:15.000,2005-11-06 07:29:15,7,6,6,11,1,0,0,47.0,1740,1
672,197110,node-253,node,status,1131247704,1,running,E38,running,0,normal,HPC_2k,2005-11-06 08:58:24.000,2005-11-06 08:58:24,8,6,6,11,1,0,0,5349.0,1741,1
1875,197294,Interconnect-0N01,switch_module,error,1131268024,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-06 14:37:04.000,2005-11-06 14:37:04,14,6,6,11,1,1,0,20320.0,1742,1
369,197958,node-D3,clusterfilesystem,clusterfilesystem.not_served,1131282056,1,ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,E9,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,2,system_failure,HPC_2k,2005-11-06 18:30:56.000,2005-11-06 18:30:56,18,6,6,11,1,0,0,14032.0,1743,1
1879,203182,Interconnect-1T01,switch_module,error,1131293685,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-06 21:44:45.000,2005-11-06 21:44:45,21,6,6,11,1,0,0,11629.0,1744,1
676,203294,node-215,node,status,1131298338,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-06 23:02:18.000,2005-11-06 23:02:18,23,6,6,11,1,0,0,4653.0,1745,1
1878,203650,Interconnect-0N01,switch_module,error,1131341748,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-07 11:05:48.000,2005-11-07 11:05:48,11,0,7,11,0,1,0,43410.0,1746,1
1318,203805,gige4,gige,temperature,1131366874,1,warning,E46,warning,0,normal,HPC_2k,2005-11-07 18:04:34.000,2005-11-07 18:04:34,18,0,7,11,0,0,0,25126.0,1747,1
1877,203897,Interconnect-0N01,switch_module,error,1131386680,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-07 23:34:40.000,2005-11-07 23:34:40,23,0,7,11,0,0,0,19806.0,1748,1
1317,204253,gige5,gige,temperature,1131439295,1,normal,E31,normal,0,normal,HPC_2k,2005-11-08 14:11:35.000,2005-11-08 14:11:35,14,1,8,11,0,1,0,52615.0,1749,1
675,204732,node-44,node,status,1131527920,1,active,E1,active,0,normal,HPC_2k,2005-11-09 14:48:40.000,2005-11-09 14:48:40,14,2,9,11,0,1,0,88625.0,1750,1
674,205095,full,partition,status,1131530296,1,running,E38,running,0,normal,HPC_2k,2005-11-09 15:28:16.000,2005-11-09 15:28:16,15,2,9,11,0,1,0,2376.0,1751,1
673,205176,node-15,node,status,1131532770,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-09 16:09:30.000,2005-11-09 16:09:30,16,2,9,11,0,1,0,2474.0,1752,1
1316,207192,gige5,gige,temperature,1131716359,1,normal,E31,normal,0,normal,HPC_2k,2005-11-11 19:09:19.000,2005-11-11 19:09:19,19,4,11,11,0,0,0,183589.0,1753,1
1876,212267,Interconnect-1T01,switch_module,error,1131857400,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-13 10:20:00.000,2005-11-13 10:20:00,10,6,13,11,1,1,0,141041.0,1754,1
1997,219086,node-178,unix.hw,net.niff.up,1132154180,1,NIFF: node node-178 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2005-11-16 20:46:20.000,2005-11-16 20:46:20,20,2,16,11,0,0,0,296780.0,1755,2
1998,219199,node-161,unix.hw,net.niff.up,1132154183,1,NIFF: node node-161 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2005-11-16 20:46:23.000,2005-11-16 20:46:23,20,2,16,11,0,0,0,3.0,1756,2
1999,219402,node-73,unix.hw,net.niff.up,1132154292,1,NIFF: node node-73 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2005-11-16 20:48:12.000,2005-11-16 20:48:12,20,2,16,11,0,0,0,109.0,1757,1
677,219581,node-76,node,status,1132157850,1,configured out,E14,configured out,0,normal,HPC_2k,2005-11-16 21:47:30.000,2005-11-16 21:47:30,21,2,16,11,0,0,0,3558.0,1758,1
208,220014,node-D0,clusterfilesystem,clusterfilesystem.no_server,1132158358,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage132,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2005-11-16 21:55:58.000,2005-11-16 21:55:58,21,2,16,11,0,0,0,508.0,1759,1
678,220122,node-D3,domain,status,1132158690,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-16 22:01:30.000,2005-11-16 22:01:30,22,2,16,11,0,0,0,332.0,1760,1
138,220288,node-194,action,start,1132159257,1,boot  (command 4024),E4,boot  (command <*>),0,normal,HPC_2k,2005-11-16 22:10:57.000,2005-11-16 22:10:57,22,2,16,11,0,0,0,567.0,1761,1
370,226890,node-D6,clusterfilesystem,clusterfilesystem.not_served,1132171167,1,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,E9,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,2,system_failure,HPC_2k,2005-11-17 01:29:27.000,2005-11-17 01:29:27,1,3,17,11,0,0,1,11910.0,1762,1
1880,227118,Interconnect-1N00,switch_module,error,1132212763,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-17 13:02:43.000,2005-11-17 13:02:43,13,3,17,11,0,1,0,41596.0,1763,1
1319,227361,node-214,node,temperature,1132274790,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 06:16:30.000,2005-11-18 06:16:30,6,4,18,11,0,0,1,62027.0,1764,1
1320,227833,node-67,node,temperature,1132284720,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:02:00.000,2005-11-18 09:02:00,9,4,18,11,0,1,0,9930.0,1765,1
1321,227957,node-157,node,temperature,1132285800,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:20:00.000,2005-11-18 09:20:00,9,4,18,11,0,1,0,1080.0,1766,1
1322,228160,node-187,node,temperature,1132287030,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:40:30.000,2005-11-18 09:40:30,9,4,18,11,0,1,0,1230.0,1767,1
1323,228175,node-33,node,temperature,1132287150,1,ambient=34,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:42:30.000,2005-11-18 09:42:30,9,4,18,11,0,1,0,120.0,1768,1
1881,229109,Interconnect-1N00,switch_module,error,1132369090,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-19 08:28:10.000,2005-11-19 08:28:10,8,5,19,11,1,0,0,81940.0,1769,1
274,236285,Interconnect-0N00,switch_module,fan,1132421073,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-19 22:54:33.000,2005-11-19 22:54:33,22,5,19,11,1,0,0,51983.0,1770,1
1882,236414,Interconnect-1T01,switch_module,error,1132422989,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-19 23:26:29.000,2005-11-19 23:26:29,23,5,19,11,1,0,0,1916.0,1771,1
175,236618,node-104,node,psu,1132434391,1,psu failure\ ambient=28,E35,psu failure\ ambient=<*>,6,hardware_issue,HPC_2k,2005-11-20 02:36:31.000,2005-11-20 02:36:31,2,6,20,11,1,0,1,11402.0,1772,1
1883,236835,Interconnect-1T01,switch_module,error,1132474878,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-20 13:51:18.000,2005-11-20 13:51:18,13,6,20,11,1,1,0,40487.0,1773,1
1324,243555,gige3,gige,temperature,1132547419,1,warning,E46,warning,0,normal,HPC_2k,2005-11-21 10:00:19.000,2005-11-21 10:00:19,10,0,21,11,0,1,0,72541.0,1774,1
275,243687,Interconnect-0N00,switch_module,fan,1132558950,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-21 13:12:30.000,2005-11-21 13:12:30,13,0,21,11,0,1,0,11531.0,1775,1
1885,244394,Interconnect-1T01,switch_module,error,1132933346,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-25 21:12:26.000,2005-11-25 21:12:26,21,4,25,11,0,0,0,374396.0,1776,1
1884,244496,Interconnect-1T01,switch_module,error,1133000231,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-26 15:47:11.000,2005-11-26 15:47:11,15,5,26,11,1,1,0,66885.0,1777,1
289,257691,Interconnect-0N00,switch_module,fan,1133165477,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 13:41:17.000,2005-11-28 13:41:17,13,0,28,11,0,1,0,165246.0,1778,1
288,257953,Interconnect-0N00,switch_module,fan,1133166616,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 14:00:16.000,2005-11-28 14:00:16,14,0,28,11,0,1,0,1139.0,1779,1
287,257965,Interconnect-0N00,switch_module,fan,1133166706,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 14:01:46.000,2005-11-28 14:01:46,14,0,28,11,0,1,0,90.0,1780,1
286,258185,Interconnect-0N00,switch_module,fan,1133168036,1,Fan speeds ( 3552 3534 3391 4299 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> ),0,normal,HPC_2k,2005-11-28 14:23:56.000,2005-11-28 14:23:56,14,0,28,11,0,1,0,1330.0,1781,1
285,258413,Interconnect-0N00,switch_module,fan,1133169111,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 14:41:51.000,2005-11-28 14:41:51,14,0,28,11,0,1,0,1075.0,1782,1
284,258955,Interconnect-0N00,switch_module,fan,1133173381,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 15:53:01.000,2005-11-28 15:53:01,15,0,28,11,0,1,0,4270.0,1783,1
283,259101,Interconnect-0N00,switch_module,fan,1133174025,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 16:03:45.000,2005-11-28 16:03:45,16,0,28,11,0,1,0,644.0,1784,1
282,259133,Interconnect-0N00,switch_module,fan,1133174185,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 16:06:25.000,2005-11-28 16:06:25,16,0,28,11,0,1,0,160.0,1785,1
281,259180,Interconnect-0N00,switch_module,fan,1133174442,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 16:10:42.000,2005-11-28 16:10:42,16,0,28,11,0,1,0,257.0,1786,1
280,259457,Interconnect-0N00,switch_module,fan,1133177775,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 17:06:15.000,2005-11-28 17:06:15,17,0,28,11,0,1,0,3333.0,1787,1
279,259536,Interconnect-0N00,switch_module,fan,1133178458,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 17:17:38.000,2005-11-28 17:17:38,17,0,28,11,0,1,0,683.0,1788,1
278,259763,Interconnect-0N00,switch_module,fan,1133181426,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 18:07:06.000,2005-11-28 18:07:06,18,0,28,11,0,0,0,2968.0,1789,1
277,259847,Interconnect-0N00,switch_module,fan,1133182195,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 18:19:55.000,2005-11-28 18:19:55,18,0,28,11,0,0,0,769.0,1790,1
276,260011,Interconnect-0N00,switch_module,fan,1133183830,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> ),0,normal,HPC_2k,2005-11-28 18:47:10.000,2005-11-28 18:47:10,18,0,28,11,0,0,0,1635.0,1791,1
679,260401,full,partition,status,1133290901,1,running,E38,running,0,normal,HPC_2k,2005-11-30 00:31:41.000,2005-11-30 00:31:41,0,2,30,11,0,0,1,107071.0,1792,1
1887,261997,Interconnect-1T01,switch_module,error,1133387468,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-01 03:21:08.000,2005-12-01 03:21:08,3,3,1,12,0,0,1,96567.0,1793,1
1326,261998,node-65,node,temperature,1133387520,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-12-01 03:22:00.000,2005-12-01 03:22:00,3,3,1,12,0,0,1,52.0,1794,1
1886,262885,Interconnect-1T01,switch_module,error,1133518990,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-02 15:53:10.000,2005-12-02 15:53:10,15,4,2,12,0,1,0,131470.0,1795,1
1325,263026,node-250,node,temperature,1133576640,1,ambient=36,E2,ambient=<*>,0,normal,HPC_2k,2005-12-03 07:54:00.000,2005-12-03 07:54:00,7,5,3,12,1,0,0,57650.0,1796,1
