LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1733,Jul,24,02:38:22,combo,ftpd,16785.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1736,25
1732,Jul,24,02:38:22,combo,ftpd,16788.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1737,25
1731,Jul,24,02:38:22,combo,ftpd,16786.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1738,25
1730,Jul,24,02:38:22,combo,ftpd,16781.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1739,25
1746,Jul,24,02:38:22,combo,ftpd,16793.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1740,25
1728,Jul,24,02:38:22,combo,ftpd,16792.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1741,25
1727,Jul,24,02:38:22,combo,ftpd,16783.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1742,25
1726,Jul,24,02:38:22,combo,ftpd,16789.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1743,25
1725,Jul,24,02:38:22,combo,ftpd,16773.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1744,25
1735,Jul,24,02:38:22,combo,ftpd,16780.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1745,25
1747,Jul,24,02:38:22,combo,ftpd,16794.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 02:38:22.000,2025-07-24 02:38:22,2,3,24,7,0,0,1,0.0,1746,25
1749,Jul,24,02:38:23,combo,ftpd,16782.0,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",E9,"ANONYMOUS FTP LOGIN FROM <*>,  (anonymous)",1,security_anomaly,Linux_2k,2025-07-24 02:38:23.000,2025-07-24 02:38:23,2,3,24,7,0,0,1,1.0,1747,25
1748,Jul,24,02:38:23,combo,ftpd,16781.0,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",E9,"ANONYMOUS FTP LOGIN FROM <*>,  (anonymous)",1,security_anomaly,Linux_2k,2025-07-24 02:38:23.000,2025-07-24 02:38:23,2,3,24,7,0,0,1,0.0,1748,25
1750,Jul,24,04:20:19,combo,su(pam_unix),17283.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-07-24 04:20:19.000,2025-07-24 04:20:19,4,3,24,7,0,0,1,6116.0,1749,6
1751,Jul,24,04:20:19,combo,su(pam_unix),17283.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-07-24 04:20:19.000,2025-07-24 04:20:19,4,3,24,7,0,0,1,0.0,1750,6
1752,Jul,24,04:20:21,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,0,normal,Linux_2k,2025-07-24 04:20:21.000,2025-07-24 04:20:21,4,3,24,7,0,0,1,2.0,1751,6
1753,Jul,24,04:20:26,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,0,normal,Linux_2k,2025-07-24 04:20:26.000,2025-07-24 04:20:26,4,3,24,7,0,0,1,5.0,1752,6
1754,Jul,24,04:20:42,combo,syslogd 1.4.1,,restart.,E90,restart.,0,normal,Linux_2k,2025-07-24 04:20:42.000,2025-07-24 04:20:42,4,3,24,7,0,0,1,16.0,1753,6
1755,Jul,24,04:20:42,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-07-24 04:20:42.000,2025-07-24 04:20:42,4,3,24,7,0,0,1,0.0,1754,6
1756,Jul,24,04:33:57,combo,su(pam_unix),21805.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-07-24 04:33:57.000,2025-07-24 04:33:57,4,3,24,7,0,0,1,795.0,1755,2
1757,Jul,24,04:33:58,combo,su(pam_unix),21805.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-07-24 04:33:58.000,2025-07-24 04:33:58,4,3,24,7,0,0,1,1.0,1756,2
1758,Jul,24,08:31:57,combo,sshd(pam_unix),22185.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-24 08:31:57.000,2025-07-24 08:31:57,8,3,24,7,0,0,0,14279.0,1757,5
1759,Jul,24,08:31:57,combo,sshd(pam_unix),22184.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-24 08:31:57.000,2025-07-24 08:31:57,8,3,24,7,0,0,0,0.0,1758,5
1761,Jul,24,08:31:59,combo,sshd(pam_unix),22189.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-24 08:31:59.000,2025-07-24 08:31:59,8,3,24,7,0,0,0,2.0,1759,5
1762,Jul,24,08:31:59,combo,sshd(pam_unix),22191.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-24 08:31:59.000,2025-07-24 08:31:59,8,3,24,7,0,0,0,0.0,1760,5
1760,Jul,24,08:31:59,combo,sshd(pam_unix),22188.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-24 08:31:59.000,2025-07-24 08:31:59,8,3,24,7,0,0,0,0.0,1761,5
1763,Jul,24,13:46:32,combo,ftpd,22655.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,18873.0,1762,19
1764,Jul,24,13:46:32,combo,ftpd,22652.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1763,19
1765,Jul,24,13:46:32,combo,ftpd,22658.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1764,19
1766,Jul,24,13:46:32,combo,ftpd,22653.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1765,19
1767,Jul,24,13:46:32,combo,ftpd,22657.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1766,19
1768,Jul,24,13:46:32,combo,ftpd,22659.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1767,19
1769,Jul,24,13:46:32,combo,ftpd,22656.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1768,19
1770,Jul,24,13:46:32,combo,ftpd,22651.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1769,19
1771,Jul,24,13:46:32,combo,ftpd,22654.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:32.000,2025-07-24 13:46:32,13,3,24,7,0,1,0,0.0,1770,19
1779,Jul,24,13:46:34,combo,ftpd,22664.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,2.0,1771,19
1780,Jul,24,13:46:34,combo,ftpd,22668.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1772,19
1778,Jul,24,13:46:34,combo,ftpd,22667.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1773,19
1777,Jul,24,13:46:34,combo,ftpd,22666.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1774,19
1773,Jul,24,13:46:34,combo,ftpd,22661.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1775,19
1775,Jul,24,13:46:34,combo,ftpd,22663.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1776,19
1774,Jul,24,13:46:34,combo,ftpd,22662.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1777,19
1776,Jul,24,13:46:34,combo,ftpd,22665.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1778,19
1772,Jul,24,13:46:34,combo,ftpd,22660.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:34.000,2025-07-24 13:46:34,13,3,24,7,0,1,0,0.0,1779,19
1781,Jul,24,13:46:35,combo,ftpd,22669.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-24 13:46:35.000,2025-07-24 13:46:35,13,3,24,7,0,1,0,1.0,1780,19
1782,Jul,25,04:03:58,combo,su(pam_unix),24312.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-07-25 04:03:58.000,2025-07-25 04:03:58,4,4,25,7,0,0,1,51443.0,1781,2
1783,Jul,25,04:03:59,combo,su(pam_unix),24312.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-07-25 04:03:59.000,2025-07-25 04:03:59,4,4,25,7,0,0,1,1.0,1782,2
1784,Jul,25,04:04:00,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-07-25 04:04:00.000,2025-07-25 04:04:00,4,4,25,7,0,0,1,1.0,1783,1
1785,Jul,25,04:09:32,combo,su(pam_unix),24683.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-07-25 04:09:32.000,2025-07-25 04:09:32,4,4,25,7,0,0,1,332.0,1784,2
1786,Jul,25,04:09:33,combo,su(pam_unix),24683.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-07-25 04:09:33.000,2025-07-25 04:09:33,4,4,25,7,0,0,1,1.0,1785,2
1800,Jul,25,06:39:18,combo,ftpd,24965.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,8985.0,1786,23
1801,Jul,25,06:39:18,combo,ftpd,24964.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1787,23
1802,Jul,25,06:39:18,combo,ftpd,24958.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1788,23
1803,Jul,25,06:39:18,combo,ftpd,24956.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1789,23
1808,Jul,25,06:39:18,combo,ftpd,24963.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1790,23
1805,Jul,25,06:39:18,combo,ftpd,24959.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1791,23
1807,Jul,25,06:39:18,combo,ftpd,24960.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1792,23
1809,Jul,25,06:39:18,combo,ftpd,24961.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1793,23
1799,Jul,25,06:39:18,combo,ftpd,24968.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1794,23
1804,Jul,25,06:39:18,combo,ftpd,24957.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1795,23
1798,Jul,25,06:39:18,combo,ftpd,24966.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1796,23
1806,Jul,25,06:39:18,combo,ftpd,24969.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1797,23
1796,Jul,25,06:39:18,combo,ftpd,24962.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1798,23
1795,Jul,25,06:39:18,combo,ftpd,24978.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1799,23
1794,Jul,25,06:39:18,combo,ftpd,24975.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1800,23
1793,Jul,25,06:39:18,combo,ftpd,24973.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1801,23
1792,Jul,25,06:39:18,combo,ftpd,24974.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1802,23
1791,Jul,25,06:39:18,combo,ftpd,24976.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1803,23
1790,Jul,25,06:39:18,combo,ftpd,24977.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1804,23
1789,Jul,25,06:39:18,combo,ftpd,24972.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1805,23
1788,Jul,25,06:39:18,combo,ftpd,24971.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1806,23
1787,Jul,25,06:39:18,combo,ftpd,24970.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1807,23
1797,Jul,25,06:39:18,combo,ftpd,24967.0,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-25 06:39:18.000,2025-07-25 06:39:18,6,4,25,7,0,0,1,0.0,1808,23
1810,Jul,25,12:09:06,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 12:09:06.000,2025-07-25 12:09:06,12,4,25,7,0,1,0,19788.0,1809,1
1811,Jul,25,12:18:50,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 12:18:50.000,2025-07-25 12:18:50,12,4,25,7,0,1,0,584.0,1810,1
1812,Jul,25,12:27:05,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 12:27:05.000,2025-07-25 12:27:05,12,4,25,7,0,1,0,495.0,1811,1
1813,Jul,25,12:35:24,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 12:35:24.000,2025-07-25 12:35:24,12,4,25,7,0,1,0,499.0,1812,1
1814,Jul,25,12:54:46,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 12:54:46.000,2025-07-25 12:54:46,12,4,25,7,0,1,0,1162.0,1813,1
1815,Jul,25,13:33:41,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 13:33:41.000,2025-07-25 13:33:41,13,4,25,7,0,1,0,2335.0,1814,1
1816,Jul,25,13:41:34,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 13:41:34.000,2025-07-25 13:41:34,13,4,25,7,0,1,0,473.0,1815,1
1817,Jul,25,13:50:24,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 13:50:24.000,2025-07-25 13:50:24,13,4,25,7,0,1,0,530.0,1816,1
1818,Jul,25,14:00:03,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 14:00:03.000,2025-07-25 14:00:03,14,4,25,7,0,1,0,579.0,1817,1
1819,Jul,25,14:08:28,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 14:08:28.000,2025-07-25 14:08:28,14,4,25,7,0,1,0,505.0,1818,1
1820,Jul,25,14:17:19,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 14:17:19.000,2025-07-25 14:17:19,14,4,25,7,0,1,0,531.0,1819,1
1821,Jul,25,14:33:46,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 14:33:46.000,2025-07-25 14:33:46,14,4,25,7,0,1,0,987.0,1820,1
1822,Jul,25,14:48:30,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 14:48:30.000,2025-07-25 14:48:30,14,4,25,7,0,1,0,884.0,1821,1
1823,Jul,25,14:56:13,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 14:56:13.000,2025-07-25 14:56:13,14,4,25,7,0,1,0,463.0,1822,1
1824,Jul,25,15:50:04,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 15:50:04.000,2025-07-25 15:50:04,15,4,25,7,0,1,0,3231.0,1823,1
1825,Jul,25,16:29:20,combo,named,2306.0,notify question section contains no SOA,E75,notify question section contains no SOA,1,config_error,Linux_2k,2025-07-25 16:29:20.000,2025-07-25 16:29:20,16,4,25,7,0,1,0,2356.0,1824,1
1831,Jul,25,23:23:13,combo,ftpd,26484.0,getpeername (ftpd): Transport endpoint is not connected,E47,getpeername (ftpd): Transport endpoint is not connected,1,network_anomaly,Linux_2k,2025-07-25 23:23:13.000,2025-07-25 23:23:13,23,4,25,7,0,0,0,24833.0,1825,6
1830,Jul,25,23:23:13,combo,xinetd,26484.0,warning: can't get client address: Connection reset by peer,E116,warning: can't get client address: Connection reset by peer,1,security_anomaly,Linux_2k,2025-07-25 23:23:13.000,2025-07-25 23:23:13,23,4,25,7,0,0,0,0.0,1826,6
1829,Jul,25,23:23:13,combo,ftpd,26482.0,getpeername (ftpd): Transport endpoint is not connected,E47,getpeername (ftpd): Transport endpoint is not connected,1,network_anomaly,Linux_2k,2025-07-25 23:23:13.000,2025-07-25 23:23:13,23,4,25,7,0,0,0,0.0,1827,6
1826,Jul,25,23:23:13,combo,ftpd,26463.0,getpeername (ftpd): Transport endpoint is not connected,E47,getpeername (ftpd): Transport endpoint is not connected,1,network_anomaly,Linux_2k,2025-07-25 23:23:13.000,2025-07-25 23:23:13,23,4,25,7,0,0,0,0.0,1828,6
1827,Jul,25,23:23:13,combo,ftpd,26466.0,getpeername (ftpd): Transport endpoint is not connected,E47,getpeername (ftpd): Transport endpoint is not connected,1,network_anomaly,Linux_2k,2025-07-25 23:23:13.000,2025-07-25 23:23:13,23,4,25,7,0,0,0,0.0,1829,6
1828,Jul,25,23:23:13,combo,xinetd,26482.0,warning: can't get client address: Connection reset by peer,E116,warning: can't get client address: Connection reset by peer,1,security_anomaly,Linux_2k,2025-07-25 23:23:13.000,2025-07-25 23:23:13,23,4,25,7,0,0,0,0.0,1830,6
