LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
526,2015-07-30,"16:18:34,149",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:45668,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 16:18:34.149,2015-07-30 16:18:34.149,16,3,30,7,0,1,0,0.096,1582,13
1946,2015-07-30,"16:18:36,028",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:40581 which had sessionid 0x34ed9ac1c1e0093,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 16:18:36.028,2015-07-30 16:18:36.028,16,3,30,7,0,1,0,1.879,1583,13
527,2015-07-30,"16:18:36,818",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.20:56418; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 16:18:36.818,2015-07-30 16:18:36.818,16,3,30,7,0,1,0,0.79,1584,13
528,2015-07-30,"16:18:38,680",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.42:34164; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 16:18:38.680,2015-07-30 16:18:38.680,16,3,30,7,0,1,0,1.862,1585,13
1327,2015-07-30,"16:18:39,030",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200af with negotiated timeout 10000 for client /10.10.34.16:56646,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 16:18:39.030,2015-07-30 16:18:39.030,16,3,30,7,0,1,0,0.35,1586,13
1328,2015-07-30,"16:18:40,188",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.30:60436; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 16:18:40.188,2015-07-30 16:18:40.188,16,3,30,7,0,1,0,1.158,1587,13
1947,2015-07-30,"16:21:13,810",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 16:21:13.810,2015-07-30 16:21:13.810,16,3,30,7,0,1,0,153.622,1588,5
1948,2015-07-30,"16:21:27,293",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:59323,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 16:21:27.293,2015-07-30 16:21:27.293,16,3,30,7,0,1,0,13.483,1589,5
1329,2015-07-30,"16:21:28,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e008f, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",1,performance_issue,Zookeeper_2k,2015-07-30 16:21:28.000,2015-07-30 16:21:28.000,16,3,30,7,0,1,0,0.707,1590,5
1330,2015-07-30,"16:21:28,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed931194200ad, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",1,performance_issue,Zookeeper_2k,2015-07-30 16:21:28.000,2015-07-30 16:21:28.000,16,3,30,7,0,1,0,0.0,1591,5
529,2015-07-30,"16:21:28,258",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:45675,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 16:21:28.258,2015-07-30 16:21:28.258,16,3,30,7,0,1,0,0.258,1592,5
1949,2015-07-30,"16:34:25,605",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:54616; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 16:34:25.605,2015-07-30 16:34:25.605,16,3,30,7,0,1,0,777.347,1593,3
1950,2015-07-30,"16:34:35,580",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.14:49822; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 16:34:35.580,2015-07-30 16:34:35.580,16,3,30,7,0,1,0,9.975,1594,3
530,2015-07-30,"16:34:50,091",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:54411; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 16:34:50.091,2015-07-30 16:34:50.091,16,3,30,7,0,1,0,14.511,1595,3
1951,2015-07-30,"16:36:05,149",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:41160 which had sessionid 0x34ed9ac1c1e00a9,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 16:36:05.149,2015-07-30 16:36:05.149,16,3,30,7,0,1,0,75.058,1596,1
531,2015-07-30,"16:44:26,593",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 16:44:26.593,2015-07-30 16:44:26.593,16,3,30,7,0,1,0,501.444,1597,2
532,2015-07-30,"16:44:36,930",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:37454; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 16:44:36.930,2015-07-30 16:44:36.930,16,3,30,7,0,1,0,10.337,1598,2
1332,2015-07-30,"16:49:18,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e00ae,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 16:49:18.001,2015-07-30 16:49:18.001,16,3,30,7,0,1,0,281.071,1599,2
1331,2015-07-30,"16:49:18,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f200d2, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",1,performance_issue,Zookeeper_2k,2015-07-30 16:49:18.001,2015-07-30 16:49:18.001,16,3,30,7,0,1,0,0.0,1600,2
533,2015-07-30,"17:06:34,257",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45697 which had sessionid 0x14ed93111f200d6,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 17:06:34.257,2015-07-30 17:06:34.257,17,3,30,7,0,1,0,1036.256,1601,3
534,2015-07-30,"17:06:40,616",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54632,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:06:40.616,2015-07-30 17:06:40.616,17,3,30,7,0,1,0,6.359,1602,3
535,2015-07-30,"17:06:40,816",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f200df with negotiated timeout 10000 for client /10.10.34.13:37467,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:06:40.816,2015-07-30 17:06:40.816,17,3,30,7,0,1,0,0.2,1603,3
536,2015-07-30,"17:11:54,937",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 17:11:54.937,2015-07-30 17:11:54.937,17,3,30,7,0,1,0,314.121,1604,2
1952,2015-07-30,"17:11:56,508",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:59359,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:11:56.508,2015-07-30 17:11:56.508,17,3,30,7,0,1,0,1.571,1605,2
1333,2015-07-30,"17:12:00,363",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.13:37600,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:12:00.363,2015-07-30 17:12:00.363,17,3,30,7,0,1,0,3.855,1606,1
537,2015-07-30,"17:13:32,714",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54738,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:13:32.714,2015-07-30 17:13:32.714,17,3,30,7,0,1,0,92.351,1607,1
538,2015-07-30,"17:22:34,245",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 17:22:34.245,2015-07-30 17:22:34.245,17,3,30,7,0,1,0,541.531,1608,2
1953,2015-07-30,"17:22:36,450",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:54649,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:22:36.450,2015-07-30 17:22:36.450,17,3,30,7,0,1,0,2.205,1609,2
1334,2015-07-30,"17:33:11,443",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:58424; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 17:33:11.443,2015-07-30 17:33:11.443,17,3,30,7,0,1,0,634.993,1610,1
1954,2015-07-30,"17:34:50,730",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:41732,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:34:50.730,2015-07-30 17:34:50.730,17,3,30,7,0,1,0,99.287,1611,1
539,2015-07-30,"17:36:31,976",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 17:36:31.976,2015-07-30 17:36:31.976,17,3,30,7,0,1,0,101.246,1612,2
1955,2015-07-30,"17:36:52,812",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 17:36:52.812,2015-07-30 17:36:52.812,17,3,30,7,0,1,0,20.836,1613,2
1956,2015-07-30,"17:40:45,765",WARN,RecvWorker,1:QuorumCnxManager$RecvWorker,762,"Connection broken for id 1, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-30 17:40:45.765,2015-07-30 17:40:45.765,17,3,30,7,0,1,0,232.953,1614,1
540,2015-07-30,"17:43:58,186",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:user.dir=/,E44,Server environment:<*>,1,security_anomaly,Zookeeper_2k,2015-07-30 17:43:58.186,2015-07-30 17:43:58.186,17,3,30,7,0,1,0,192.421,1615,1
1957,2015-07-30,"17:49:01,419",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ed9ac1c1e00d1 with negotiated timeout 10000 for client /10.10.34.11:49255,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:49:01.419,2015-07-30 17:49:01.419,17,3,30,7,0,1,0,303.233,1616,4
1335,2015-07-30,"17:49:05,204",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:52866,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:49:05.204,2015-07-30 17:49:05.204,17,3,30,7,0,1,0,3.785,1617,4
541,2015-07-30,"17:49:05,943",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:45728; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 17:49:05.943,2015-07-30 17:49:05.943,17,3,30,7,0,1,0,0.739,1618,4
1336,2015-07-30,"17:49:45,653",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 17:49:45.653,2015-07-30 17:49:45.653,17,3,30,7,0,1,0,39.71,1619,4
542,2015-07-30,"17:55:26,200",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,1,network_anomaly,Zookeeper_2k,2015-07-30 17:55:26.200,2015-07-30 17:55:26.200,17,3,30,7,0,1,0,340.547,1620,1
1958,2015-07-30,"17:57:38,413",INFO,QuorumPeer[myid=3]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,E26,LOOKING,0,normal,Zookeeper_2k,2015-07-30 17:57:38.413,2015-07-30 17:57:38.413,17,3,30,7,0,1,0,132.213,1621,3
1959,2015-07-30,"17:57:38,440",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x100001564 (n.zxid), 0x3 (n.round), FOLLOWING (n.state), 3 (n.sid), 0x2 (n.peerEPoch), FOLLOWING (my state)",E32,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), FOLLOWING (n.state), <*> (n.sid), <*> (n.peerEPoch), FOLLOWING (my state)",0,normal,Zookeeper_2k,2015-07-30 17:57:38.440,2015-07-30 17:57:38.440,17,3,30,7,0,1,0,0.027,1622,3
1337,2015-07-30,"17:57:44,121",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33209,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:57:44.121,2015-07-30 17:57:44.121,17,3,30,7,0,1,0,5.681,1623,3
1960,2015-07-30,"17:58:23,837",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:50180,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 17:58:23.837,2015-07-30 17:58:23.837,17,3,30,7,0,1,0,39.716,1624,1
1338,2015-07-30,"18:08:02,428",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 18:08:02.428,2015-07-30 18:08:02.428,18,3,30,7,0,0,0,578.591,1625,1
1339,2015-07-30,"18:17:53,378",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 18:17:53.378,2015-07-30 18:17:53.378,18,3,30,7,0,0,0,590.95,1626,1
543,2015-07-30,"18:18:01,981",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:43125,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 18:18:01.981,2015-07-30 18:18:01.981,18,3,30,7,0,0,0,8.603,1627,6
544,2015-07-30,"18:18:02,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70002,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 18:18:02.003,2015-07-30 18:18:02.003,18,3,30,7,0,0,0,0.022,1628,6
1340,2015-07-30,"18:18:02,134",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b000a with negotiated timeout 10000 for client /10.10.34.13:52286,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 18:18:02.134,2015-07-30 18:18:02.134,18,3,30,7,0,0,0,0.131,1629,6
1341,2015-07-30,"18:18:19,328",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.20:49010 which had sessionid 0x24ede63a01b000e,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 18:18:19.328,2015-07-30 18:18:19.328,18,3,30,7,0,0,0,17.194,1630,6
1342,2015-07-30,"18:18:28,772",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53422,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 18:18:28.772,2015-07-30 18:18:28.772,18,3,30,7,0,0,0,9.444,1631,6
545,2015-07-30,"18:18:30,005",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0010,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 18:18:30.005,2015-07-30 18:18:30.005,18,3,30,7,0,0,0,1.233,1632,6
1961,2015-07-30,"19:19:12,507",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:50716; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 19:19:12.507,2015-07-30 19:19:12.507,19,3,30,7,0,0,0,3642.502,1633,3
1343,2015-07-30,"19:19:12,775",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b0027 with negotiated timeout 10000 for client /10.10.34.13:52301,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:19:12.775,2015-07-30 19:19:12.775,19,3,30,7,0,0,0,0.268,1634,3
1344,2015-07-30,"19:19:56,251",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b002a with negotiated timeout 20000 for client /10.10.34.11:54338,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:19:56.251,2015-07-30 19:19:56.251,19,3,30,7,0,0,0,43.476,1635,3
1962,2015-07-30,"19:35:00,232",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ede65503f0025 with negotiated timeout 10000 for client /10.10.34.11:50961,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:35:00.232,2015-07-30 19:35:00.232,19,3,30,7,0,0,0,903.981,1636,4
1963,2015-07-30,"19:35:00,326",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ede65503f0027 with negotiated timeout 10000 for client /10.10.34.12:56359,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:35:00.326,2015-07-30 19:35:00.326,19,3,30,7,0,0,0,0.094,1637,4
1345,2015-07-30,"19:35:00,506",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:52310,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:35:00.506,2015-07-30 19:35:00.506,19,3,30,7,0,0,0,0.18,1638,4
1346,2015-07-30,"19:35:08,093",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54576,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:35:08.093,2015-07-30 19:35:08.093,19,3,30,7,0,0,0,7.587,1639,4
546,2015-07-30,"19:50:21,400",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 19:50:21.400,2015-07-30 19:50:21.400,19,3,30,7,0,0,0,913.307,1640,2
547,2015-07-30,"19:50:32,001",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70023,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 19:50:32.001,2015-07-30 19:50:32.001,19,3,30,7,0,0,0,10.601,1641,2
1964,2015-07-30,"19:57:45,009",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ede65503f002d with negotiated timeout 20000 for client /10.10.34.11:51041,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:57:45.009,2015-07-30 19:57:45.009,19,3,30,7,0,0,0,433.008,1642,2
1965,2015-07-30,"19:57:45,045",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:51043; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 19:57:45.045,2015-07-30 19:57:45.045,19,3,30,7,0,0,0,0.036,1643,2
1966,2015-07-30,"19:59:02,357",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:51097,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:59:02.357,2015-07-30 19:59:02.357,19,3,30,7,0,0,0,77.312,1644,4
548,2015-07-30,"19:59:02,538",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:38053; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,0,normal,Zookeeper_2k,2015-07-30 19:59:02.538,2015-07-30 19:59:02.538,19,3,30,7,0,0,0,0.181,1645,4
1967,2015-07-30,"19:59:02,549",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:50224,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 19:59:02.549,2015-07-30 19:59:02.549,19,3,30,7,0,0,0,0.011,1646,4
549,2015-07-30,"19:59:08,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f002b,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 19:59:08.004,2015-07-30 19:59:08.004,19,3,30,7,0,0,0,5.455,1647,4
1968,2015-07-30,"20:06:22,905",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:51097 which had sessionid 0x34ede65503f002f,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 20:06:22.905,2015-07-30 20:06:22.905,20,3,30,7,0,0,0,434.901,1648,4
1969,2015-07-30,"20:06:22,989",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:56372 which had sessionid 0x34ede65503f0030,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,0,normal,Zookeeper_2k,2015-07-30 20:06:22.989,2015-07-30 20:06:22.989,20,3,30,7,0,0,0,0.084,1649,4
550,2015-07-30,"20:06:34,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",1,performance_issue,Zookeeper_2k,2015-07-30 20:06:34.001,2015-07-30 20:06:34.001,20,3,30,7,0,0,0,11.012,1650,4
551,2015-07-30,"20:06:34,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ede63a01b003b,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 20:06:34.003,2015-07-30 20:06:34.003,20,3,30,7,0,0,0,0.002,1651,4
552,2015-07-30,"20:13:46,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",1,performance_issue,Zookeeper_2k,2015-07-30 20:13:46.001,2015-07-30 20:13:46.001,20,3,30,7,0,0,0,431.998,1652,2
553,2015-07-30,"20:13:46,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0039,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 20:13:46.004,2015-07-30 20:13:46.004,20,3,30,7,0,0,0,0.003,1653,2
1970,2015-07-30,"20:14:09,840",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:51393,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k,2015-07-30 20:14:09.840,2015-07-30 20:14:09.840,20,3,30,7,0,0,0,23.836,1654,1
554,2015-07-30,"20:17:12,294",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,1,security_anomaly,Zookeeper_2k,2015-07-30 20:17:12.294,2015-07-30 20:17:12.294,20,3,30,7,0,0,0,182.454,1655,1
555,2015-07-30,"20:34:58,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a7003a,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k,2015-07-30 20:34:58.003,2015-07-30 20:34:58.003,20,3,30,7,0,0,0,1065.709,1656,1
