LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1724,Jul,7,12:20:19,calvisitor-10-105-162-178,kernel,0,,TBT W (2): 0x0040 [x],E314,TBT W (<*>): <*> [x],0,normal,Mac_2k,2025-07-07 12:20:19.000,2025-07-07 12:20:19,12,0,7,7,0,1,0,150.0,1723,3
1725,Jul,7,12:20:25,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,0,normal,Mac_2k,2025-07-07 12:20:25.000,2025-07-07 12:20:25,12,0,7,7,0,1,0,6.0,1724,3
1726,Jul,7,12:20:41,calvisitor-10-105-162-178,AddressBookSourceSync,38055,,-[SOAPParser:0x7f84bad89660 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),E47,-[SOAPParser:<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),0,normal,Mac_2k,2025-07-07 12:20:41.000,2025-07-07 12:20:41,12,0,7,7,0,1,0,16.0,1725,3
1727,Jul,7,12:21:15,calvisitor-10-105-162-178,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>:    NC Disabled: NO,E102,<IMMacNotificationCenterManager: <*>>:    NC Disabled: NO,0,normal,Mac_2k,2025-07-07 12:21:15.000,2025-07-07 12:21:15,12,0,7,7,0,1,0,34.0,1726,1
1728,Jul,7,12:23:11,calvisitor-10-105-162-178,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911453a6dbcdb has no prefix,E75,<*>_unlink_ifa: IPv6 address <*> has no prefix,1,network_anomaly,Mac_2k,2025-07-07 12:23:11.000,2025-07-07 12:23:11,12,0,7,7,0,1,0,116.0,1727,2
1729,Jul,7,12:23:12,authorMacBook-Pro,kernel,0,,ARPT: 770518.944345: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>,0,normal,Mac_2k,2025-07-07 12:23:12.000,2025-07-07 12:23:12,12,0,7,7,0,1,0,1.0,1728,2
1730,Jul,7,12:24:25,authorMacBook-Pro,corecaptured,38064,,Received Capture Event,E294,Received Capture Event,0,normal,Mac_2k,2025-07-07 12:24:25.000,2025-07-07 12:24:25,12,0,7,7,0,1,0,73.0,1729,7
1731,Jul,7,12:24:29,authorMacBook-Pro,corecaptured,38064,,"CCFile::copyFile fileName is [2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_12,24,29.298901]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>",0,normal,Mac_2k,2025-07-07 12:24:29.000,2025-07-07 12:24:29,12,0,7,7,0,1,0,4.0,1730,7
1736,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-07 12:24:31.000,2025-07-07 12:24:31,12,0,7,7,0,1,0,2.0,1731,7
1735,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0,normal,Mac_2k,2025-07-07 12:24:31.000,2025-07-07 12:24:31,12,0,7,7,0,1,0,0.0,1732,7
1732,Jul,7,12:24:31,authorMacBook-Pro,kernel,0,,ARPT: 770597.394609: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: <*>.<*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,0,normal,Mac_2k,2025-07-07 12:24:31.000,2025-07-07 12:24:31,12,0,7,7,0,1,0,0.0,1733,7
1733,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-07 12:24:31.000,2025-07-07 12:24:31,12,0,7,7,0,1,0,0.0,1734,7
1734,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt, Current File [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-07 12:24:31.000,2025-07-07 12:24:31,12,0,7,7,0,1,0,0.0,1735,7
1737,Jul,7,12:30:08,authorMacBook-Pro,kernel,0,,ARPT: 770602.528852: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],E125,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[enable],0,normal,Mac_2k,2025-07-07 12:30:08.000,2025-07-07 12:30:08,12,0,7,7,0,1,0,337.0,1736,6
1738,Jul,7,12:30:08,authorMacBook-Pro,kernel,0,,TBT W (2): 0x0040 [x],E314,TBT W (<*>): <*> [x],0,normal,Mac_2k,2025-07-07 12:30:08.000,2025-07-07 12:30:08,12,0,7,7,0,1,0,0.0,1737,6
1739,Jul,7,12:30:09,authorMacBook-Pro,kernel,0,,ARPT: 770605.092581: ARPT: Wake Reason: Wake on Scan offload,E131,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on Scan offload,0,normal,Mac_2k,2025-07-07 12:30:09.000,2025-07-07 12:30:09,12,0,7,7,0,1,0,1.0,1738,6
1740,Jul,7,12:30:14,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,0,normal,Mac_2k,2025-07-07 12:30:14.000,2025-07-07 12:30:14,12,0,7,7,0,1,0,5.0,1739,6
1741,Jul,7,12:30:26,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,0,normal,Mac_2k,2025-07-07 12:30:26.000,2025-07-07 12:30:26,12,0,7,7,0,1,0,12.0,1740,6
1742,Jul,7,12:30:29,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,E58,<*>::setAwdlAutoMode Resuming AWDL,0,normal,Mac_2k,2025-07-07 12:30:29.000,2025-07-07 12:30:29,12,0,7,7,0,1,0,3.0,1741,6
1743,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,0,normal,Mac_2k,2025-07-07 13:38:22.000,2025-07-07 13:38:22,13,0,7,7,0,1,0,4073.0,1742,8
1744,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml",E204,doSaveChannels@<*>: Will write to: <*>,1,security_anomaly,Mac_2k,2025-07-07 13:38:22.000,2025-07-07 13:38:22,13,0,7,7,0,1,0,0.0,1743,8
1745,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt, Current File [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-07 13:38:23.000,2025-07-07 13:38:23,13,0,7,7,0,1,0,1.0,1744,8
1746,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,0,normal,Mac_2k,2025-07-07 13:38:23.000,2025-07-07 13:38:23,13,0,7,7,0,1,0,0.0,1745,8
1748,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml, Current File [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-07 13:38:24.000,2025-07-07 13:38:24,13,0,7,7,0,1,0,1.0,1746,8
1747,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499459904.126805, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: <*>, reason = AuthFail:sts:<NUM>_rsn:<NUM>",1,security_anomaly,Mac_2k,2025-07-07 13:38:24.000,2025-07-07 13:38:24,13,0,7,7,0,1,0,0.0,1747,8
1749,Jul,7,13:38:29,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc12042 103.251.128.144:80,E43,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*>.<*> <*> <*>:<*>,1,security_anomaly,Mac_2k,2025-07-07 13:38:29.000,2025-07-07 13:38:29,13,0,7,7,0,1,0,5.0,1748,8
1750,Jul,7,13:38:50,calvisitor-10-105-160-205,sandboxd,129,[38132],com.apple.Addres(38132) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-07 13:38:50.000,2025-07-07 13:38:50,13,0,7,7,0,1,0,21.0,1749,8
1751,Jul,7,13:40:30,calvisitor-10-105-160-205,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,E157,Bluetooth -- LE is supported - Disable LE meta event,1,security_anomaly,Mac_2k,2025-07-07 13:40:30.000,2025-07-07 13:40:30,13,0,7,7,0,1,0,100.0,1750,14
1752,Jul,7,13:40:31,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,E42,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-07 13:40:31.000,2025-07-07 13:40:31,13,0,7,7,0,1,0,1.0,1751,14
1753,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-07 13:40:35.000,2025-07-07 13:40:35,13,0,7,7,0,1,0,4.0,1752,14
1754,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,E294,Received Capture Event,0,normal,Mac_2k,2025-07-07 13:40:35.000,2025-07-07 13:40:35,13,0,7,7,0,1,0,0.0,1753,14
1755,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-07 13:40:35.000,2025-07-07 13:40:35,13,0,7,7,0,1,0,0.0,1754,14
1756,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt, Current File [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-07 13:40:35.000,2025-07-07 13:40:35,13,0,7,7,0,1,0,0.0,1755,14
1757,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng, Current File [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-07 13:40:35.000,2025-07-07 13:40:35,13,0,7,7,0,1,0,0.0,1756,14
1758,Jul,7,13:40:36,authorMacBook-Pro,kernel,0,,ARPT: 770712.519828: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>,0,normal,Mac_2k,2025-07-07 13:40:36.000,2025-07-07 13:40:36,13,0,7,7,0,1,0,1.0,1757,14
1759,Jul,7,13:40:36,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499460036.519390, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: <*>, reason = AuthFail:sts:<NUM>_rsn:<NUM>",1,security_anomaly,Mac_2k,2025-07-07 13:40:36.000,2025-07-07 13:40:36,13,0,7,7,0,1,0,0.0,1758,14
1760,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"CCFile::copyFile fileName is [2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_13,40,37.192896]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>",0,normal,Mac_2k,2025-07-07 13:40:37.000,2025-07-07 13:40:37,13,0,7,7,0,1,0,1.0,1759,14
1761,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0,normal,Mac_2k,2025-07-07 13:40:37.000,2025-07-07 13:40:37,13,0,7,7,0,1,0,0.0,1760,14
1762,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml",E204,doSaveChannels@<*>: Will write to: <*>,1,security_anomaly,Mac_2k,2025-07-07 13:40:37.000,2025-07-07 13:40:37,13,0,7,7,0,1,0,0.0,1761,14
1763,Jul,7,13:40:39,calvisitor-10-105-160-205,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,E276,nw_<*>_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,0,normal,Mac_2k,2025-07-07 13:40:39.000,2025-07-07 13:40:39,13,0,7,7,0,1,0,2.0,1762,14
1764,Jul,7,13:40:52,calvisitor-10-105-160-205,QQ,10018,,############################## _getSysMsgList,E1,############################## _getSysMsgList,0,normal,Mac_2k,2025-07-07 13:40:52.000,2025-07-07 13:40:52,13,0,7,7,0,1,0,13.0,1763,14
1766,Jul,7,13:42:10,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E276,nw_<*>_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,0,normal,Mac_2k,2025-07-07 13:42:10.000,2025-07-07 13:42:10,13,0,7,7,0,1,0,78.0,1764,13
1765,Jul,7,13:42:10,calvisitor-10-105-160-205,kernel,0,,TBT W (2): 0x0040 [x],E314,TBT W (<*>): <*> [x],0,normal,Mac_2k,2025-07-07 13:42:10.000,2025-07-07 13:42:10,13,0,7,7,0,1,0,0.0,1765,13
1767,Jul,7,13:42:15,authorMacBook-Pro,kernel,0,,ARPT: 770772.533370: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: <*>.<*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,0,normal,Mac_2k,2025-07-07 13:42:15.000,2025-07-07 13:42:15,13,0,7,7,0,1,0,5.0,1766,13
1768,Jul,7,13:42:17,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-07 13:42:17.000,2025-07-07 13:42:17,13,0,7,7,0,1,0,2.0,1767,13
1769,Jul,7,13:42:17,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,E163,Captive: CNPluginHandler en0: Authenticated,0,normal,Mac_2k,2025-07-07 13:42:17.000,2025-07-07 13:42:17,13,0,7,7,0,1,0,0.0,1768,13
1770,Jul,7,13:42:17,authorMacBook-Pro,configd,53,,network changed: v4(en0+:10.105.160.205) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,E267,network changed: <*>(<*>:<*>) <*>(<*>) DNS! Proxy SMB,0,normal,Mac_2k,2025-07-07 13:42:17.000,2025-07-07 13:42:17,13,0,7,7,0,1,0,0.0,1769,13
1771,Jul,7,13:42:30,authorMacBook-Pro,kernel,0,,ARPT: 770786.961436: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: <*>.<*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,0,normal,Mac_2k,2025-07-07 13:42:30.000,2025-07-07 13:42:30,13,0,7,7,0,1,0,13.0,1770,13
1772,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-07 13:42:34.000,2025-07-07 13:42:34,13,0,7,7,0,1,0,4.0,1771,13
1773,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt, Current File [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-07 13:42:34.000,2025-07-07 13:42:34,13,0,7,7,0,1,0,0.0,1772,13
1774,Jul,7,13:42:41,authorMacBook-Pro,kernel,0,,ARPT: 770798.478026: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>,0,normal,Mac_2k,2025-07-07 13:42:41.000,2025-07-07 13:42:41,13,0,7,7,0,1,0,7.0,1773,13
1775,Jul,7,13:42:46,authorMacBook-Pro,kernel,0,,ARPT: 770802.879782: wlc_dump_aggfifo:,E151,ARPT: <*>.<*>: wlc_dump_aggfifo:,0,normal,Mac_2k,2025-07-07 13:42:46.000,2025-07-07 13:42:46,13,0,7,7,0,1,0,5.0,1774,13
1776,Jul,7,13:42:46,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,E294,Received Capture Event,0,normal,Mac_2k,2025-07-07 13:42:46.000,2025-07-07 13:42:46,13,0,7,7,0,1,0,0.0,1775,13
1777,Jul,7,13:42:48,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-07 13:42:48.000,2025-07-07 13:42:48,13,0,7,7,0,1,0,2.0,1776,13
1778,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,0,normal,Mac_2k,2025-07-07 13:48:27.000,2025-07-07 13:48:27,13,0,7,7,0,1,0,339.0,1777,4
1779,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,ARPT: 770812.035971: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,0,normal,Mac_2k,2025-07-07 13:48:27.000,2025-07-07 13:48:27,13,0,7,7,0,1,0,0.0,1778,4
1780,Jul,7,13:48:29,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=2),E301,Saw change in network reachability (isReachable=<*>),0,normal,Mac_2k,2025-07-07 13:48:29.000,2025-07-07 13:48:29,13,0,7,7,0,1,0,2.0,1779,4
1781,Jul,7,13:48:52,calvisitor-10-105-160-205,com.apple.AddressBook.InternetAccountsBridge,38158,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1,network_anomaly,Mac_2k,2025-07-07 13:48:52.000,2025-07-07 13:48:52,13,0,7,7,0,1,0,23.0,1780,4
1782,Jul,7,13:58:13,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,__<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,0,normal,Mac_2k,2025-07-07 13:58:13.000,2025-07-07 13:58:13,13,0,7,7,0,1,0,561.0,1781,2
1783,Jul,7,13:58:22,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,E42,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-07 13:58:22.000,2025-07-07 13:58:22,13,0,7,7,0,1,0,9.0,1782,2
1784,Jul,7,14:03:25,calvisitor-10-105-160-205,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,E57,<*>::prePCIWake - power up complete - took <*> us,0,normal,Mac_2k,2025-07-07 14:03:25.000,2025-07-07 14:03:25,14,0,7,7,0,1,0,303.0,1783,3
1785,Jul,7,14:03:30,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,0,normal,Mac_2k,2025-07-07 14:03:30.000,2025-07-07 14:03:30,14,0,7,7,0,1,0,5.0,1784,3
1786,Jul,7,14:03:45,calvisitor-10-105-160-205,sandboxd,129,[38179],com.apple.Addres(38179) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-07 14:03:45.000,2025-07-07 14:03:45,14,0,7,7,0,1,0,15.0,1785,3
1787,Jul,7,14:07:21,calvisitor-10-105-160-205,com.apple.WebKit.WebContent,32778,,[14:07:21.190] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1,performance_issue,Mac_2k,2025-07-07 14:07:21.000,2025-07-07 14:07:21,14,0,7,7,0,1,0,216.0,1786,1
1788,Jul,7,14:09:44,calvisitor-10-105-160-205,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",E303,"SecOSStatusWith error:[<*>] Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",0,normal,Mac_2k,2025-07-07 14:09:44.000,2025-07-07 14:09:44,14,0,7,7,0,1,0,143.0,1787,2
1789,Jul,7,14:09:45,calvisitor-10-105-160-205,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",E306,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",1,network_anomaly,Mac_2k,2025-07-07 14:09:45.000,2025-07-07 14:09:45,14,0,7,7,0,1,0,1.0,1788,2
1790,Jul,7,14:19:56,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics,1,security_anomaly,Mac_2k,2025-07-07 14:19:56.000,2025-07-07 14:19:56,14,0,7,7,0,1,0,611.0,1789,2
1791,Jul,7,14:19:57,calvisitor-10-105-160-205,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f15210b has no prefix,E75,<*>_unlink_ifa: IPv6 address <*> has no prefix,1,network_anomaly,Mac_2k,2025-07-07 14:19:57.000,2025-07-07 14:19:57,14,0,7,7,0,1,0,1.0,1790,2
1792,Jul,7,14:20:52,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771388.849884: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",E144,"ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",1,security_anomaly,Mac_2k,2025-07-07 14:20:52.000,2025-07-07 14:20:52,14,0,7,7,0,1,0,55.0,1791,1
1793,Jul,7,14:33:34,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics,1,security_anomaly,Mac_2k,2025-07-07 14:33:34.000,2025-07-07 14:33:34,14,0,7,7,0,1,0,762.0,1792,3
1794,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,Previous sleep cause: 5,E293,Previous sleep cause: <*>,0,normal,Mac_2k,2025-07-07 14:33:34.000,2025-07-07 14:33:34,14,0,7,7,0,1,0,0.0,1793,3
1795,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,ARPT: 771393.363637: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,0,normal,Mac_2k,2025-07-07 14:33:34.000,2025-07-07 14:33:34,14,0,7,7,0,1,0,0.0,1794,3
1796,Jul,7,14:47:12,calvisitor-10-105-160-205,kernel,0,,ARPT: 771456.438849: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable],0,normal,Mac_2k,2025-07-07 14:47:12.000,2025-07-07 14:47:12,14,0,7,7,0,1,0,818.0,1795,1
