LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1768,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:10.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:13:10.138,2017-05-16 00:13:10.138,0,1,16,5,0,0,1,0.001,1767,135
1769,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:10.327,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:10.327,2017-05-16 00:13:10.327,0,1,16,5,0,0,1,0.189,1768,135
1770,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:10.853,25746,INFO,nova.osapi_compute.wsgi.server,req-06221192-6331-4531-8e2a-f6f1041ea6a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2682462",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:10.853,2017-05-16 00:13:10.853,0,1,16,5,0,0,1,0.526,1769,135
1771,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:11.294,25746,INFO,nova.osapi_compute.wsgi.server,req-298721cb-d01e-4dab-9475-518f5471932d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4362931",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:11.294,2017-05-16 00:13:11.294,0,1,16,5,0,0,1,0.441,1770,135
1772,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:12.574,25746,INFO,nova.osapi_compute.wsgi.server,req-3bcb41f9-500e-4b8b-b452-5fbedba613e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2755351",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:12.574,2017-05-16 00:13:12.574,0,1,16,5,0,0,1,1.28,1771,135
1773,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:12.834,25746,INFO,nova.osapi_compute.wsgi.server,req-6a27e91d-9c9c-4b48-ade9-853fc2a05d1a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2558961",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:12.834,2017-05-16 00:13:12.834,0,1,16,5,0,0,1,0.26,1772,135
1774,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:14.110,25746,INFO,nova.osapi_compute.wsgi.server,req-a20a3b43-972a-487f-94a6-bff85ee735fc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2697771",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:14.110,2017-05-16 00:13:14.110,0,1,16,5,0,0,1,1.276,1773,135
1775,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:14.372,25746,INFO,nova.osapi_compute.wsgi.server,req-403846bd-dd0d-4472-a78d-6077e720094b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2580168",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:14.372,2017-05-16 00:13:14.372,0,1,16,5,0,0,1,0.262,1774,135
1776,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:15.386,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,0,normal,OpenStack_2k,2017-05-16 00:13:15.386,2017-05-16 00:13:15.386,0,1,16,5,0,0,1,1.014,1775,135
1777,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:15.387,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:13:15.387,2017-05-16 00:13:15.387,0,1,16,5,0,0,1,0.001,1776,135
1778,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:15.561,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:15.561,2017-05-16 00:13:15.561,0,1,16,5,0,0,1,0.174,1777,135
1779,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:15.642,25746,INFO,nova.osapi_compute.wsgi.server,req-f73e5f36-f74f-4335-831b-820d3996fbd5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643099",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:15.642,2017-05-16 00:13:15.642,0,1,16,5,0,0,1,0.081,1778,135
1780,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:15.917,25746,INFO,nova.osapi_compute.wsgi.server,req-1f89dbfb-bbfe-45ca-8162-110e3c405711 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2716691",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:15.917,2017-05-16 00:13:15.917,0,1,16,5,0,0,1,0.275,1779,135
1781,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:16.287,25743,INFO,nova.api.openstack.compute.server_external_events,req-fc5a3419-08c8-4398-9b5c-1b14207e6129 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:b25f912d-d8bd-4332-b55f-8e244fe36c7c for instance 127e769a-4fe6-4548-93b1-513ac51e0452,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>,0,normal,OpenStack_2k,2017-05-16 00:13:16.287,2017-05-16 00:13:16.287,0,1,16,5,0,0,1,0.37,1780,135
1782,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:16.292,25743,INFO,nova.osapi_compute.wsgi.server,req-fc5a3419-08c8-4398-9b5c-1b14207e6129 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0975678",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:16.292,2017-05-16 00:13:16.292,0,1,16,5,0,0,1,0.005,1781,135
1783,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.304,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:13:16.304,2017-05-16 00:13:16.304,0,1,16,5,0,0,1,0.012,1782,135
1784,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.313,2931,INFO,nova.virt.libvirt.driver,-,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.,0,normal,OpenStack_2k,2017-05-16 00:13:16.313,2017-05-16 00:13:16.313,0,1,16,5,0,0,1,0.009,1783,135
1785,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.313,2931,INFO,nova.compute.manager,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Took 20.29 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.,0,normal,OpenStack_2k,2017-05-16 00:13:16.313,2017-05-16 00:13:16.313,0,1,16,5,0,0,1,0.0,1784,135
1786,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.424,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,0,normal,OpenStack_2k,2017-05-16 00:13:16.424,2017-05-16 00:13:16.424,0,1,16,5,0,0,1,0.111,1785,135
1787,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.425,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:13:16.425,2017-05-16 00:13:16.425,0,1,16,5,0,0,1,0.001,1786,135
1788,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.456,2931,INFO,nova.compute.manager,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Took 21.05 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.,0,normal,OpenStack_2k,2017-05-16 00:13:16.456,2017-05-16 00:13:16.456,0,1,16,5,0,0,1,0.031,1787,135
1789,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:17.185,25746,INFO,nova.osapi_compute.wsgi.server,req-139b619d-f2c8-4877-9a0e-27e33f8dd917 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2617211",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:17.185,2017-05-16 00:13:17.185,0,1,16,5,0,0,1,0.729,1788,135
1790,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:17.448,25746,INFO,nova.osapi_compute.wsgi.server,req-5b273dce-4719-47ba-acc2-276214bd6c87 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577119",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:17.448,2017-05-16 00:13:17.448,0,1,16,5,0,0,1,0.263,1789,135
1791,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:20.613,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,0,normal,OpenStack_2k,2017-05-16 00:13:20.613,2017-05-16 00:13:20.613,0,1,16,5,0,0,1,3.165,1790,135
1792,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:20.614,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:13:20.614,2017-05-16 00:13:20.614,0,1,16,5,0,0,1,0.001,1791,135
1793,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:20.778,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:20.778,2017-05-16 00:13:20.778,0,1,16,5,0,0,1,0.164,1792,135
1794,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:22.680,25795,INFO,nova.metadata.wsgi.server,req-94ad64f0-2983-4cec-821a-3a634edec172 - - - - -,"10.11.21.141,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2279789",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:22.680,2017-05-16 00:13:22.680,0,1,16,5,0,0,1,1.902,1793,135
1795,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:22.695,25795,INFO,nova.metadata.wsgi.server,-,"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0009151",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:22.695,2017-05-16 00:13:22.695,0,1,16,5,0,0,1,0.015,1794,135
1796,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:22.930,25788,INFO,nova.metadata.wsgi.server,req-659f79b6-9a06-48f2-89d6-84a1485015e7 - - - - -,"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2249861",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:22.930,2017-05-16 00:13:22.930,0,1,16,5,0,0,1,0.235,1795,135
1797,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.250,25799,INFO,nova.metadata.wsgi.server,req-db4ae65d-6aab-4be6-abbd-59fbb9dae569 - - - - -,"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2228522",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.250,2017-05-16 00:13:23.250,0,1,16,5,0,0,1,0.32,1796,135
1798,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.262,25799,INFO,nova.metadata.wsgi.server,-,"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0009251",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.262,2017-05-16 00:13:23.262,0,1,16,5,0,0,1,0.012,1797,135
1799,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.274,25799,INFO,nova.metadata.wsgi.server,-,"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009491",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.274,2017-05-16 00:13:23.274,0,1,16,5,0,0,1,0.012,1798,135
1800,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.367,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0013518",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.367,2017-05-16 00:13:23.367,0,1,16,5,0,0,1,0.093,1799,135
1801,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.605,25784,INFO,nova.metadata.wsgi.server,req-cf86bdeb-2809-46ac-a163-99450b2985aa - - - - -,"10.11.21.141,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2267661",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.605,2017-05-16 00:13:23.605,0,1,16,5,0,0,1,0.238,1800,135
1802,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.708,25746,INFO,nova.osapi_compute.wsgi.server,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/127e769a-4fe6-4548-93b1-513ac51e0452 HTTP/1.1"" status: 204 len: 203 time: 0.2509129",E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.708,2017-05-16 00:13:23.708,0,1,16,5,0,0,1,0.103,1801,135
1803,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:23.746,2931,INFO,nova.compute.manager,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Terminating instance,E11,[instance: <*>] Terminating instance,0,normal,OpenStack_2k,2017-05-16 00:13:23.746,2017-05-16 00:13:23.746,0,1,16,5,0,0,1,0.038,1802,135
1804,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.852,25777,INFO,nova.metadata.wsgi.server,req-ba29717b-249a-4b80-bceb-f95959dedc24 - - - - -,"10.11.21.141,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2311139",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.852,2017-05-16 00:13:23.852,0,1,16,5,0,0,1,0.106,1803,135
1805,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:23.967,2931,INFO,nova.virt.libvirt.driver,-,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Instance destroyed successfully.,E8,[instance: <*>] Instance destroyed successfully.,0,normal,OpenStack_2k,2017-05-16 00:13:23.967,2017-05-16 00:13:23.967,0,1,16,5,0,0,1,0.115,1804,135
1806,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.987,25746,INFO,nova.osapi_compute.wsgi.server,req-94d476af-a264-46bc-81cb-b42d00ee2d0f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2735779",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:23.987,2017-05-16 00:13:23.987,0,1,16,5,0,0,1,0.02,1805,135
1807,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:24.634,2931,INFO,nova.virt.libvirt.driver,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Deleting instance files /var/lib/nova/instances/127e769a-4fe6-4548-93b1-513ac51e0452_del,E4,[instance: <*>] Deleting instance files <*>,0,normal,OpenStack_2k,2017-05-16 00:13:24.634,2017-05-16 00:13:24.634,0,1,16,5,0,0,1,0.647,1806,135
1808,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:24.636,2931,INFO,nova.virt.libvirt.driver,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Deletion of /var/lib/nova/instances/127e769a-4fe6-4548-93b1-513ac51e0452_del complete,E5,[instance: <*>] Deletion of <*> complete,0,normal,OpenStack_2k,2017-05-16 00:13:24.636,2017-05-16 00:13:24.636,0,1,16,5,0,0,1,0.002,1807,135
1809,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:24.760,2931,INFO,nova.compute.manager,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Took 1.00 seconds to destroy the instance on the hypervisor.,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.,0,normal,OpenStack_2k,2017-05-16 00:13:24.760,2017-05-16 00:13:24.760,0,1,16,5,0,0,1,0.124,1808,135
1810,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.175,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E28,Auditing locally available compute resources for node <*>,0,normal,OpenStack_2k,2017-05-16 00:13:25.175,2017-05-16 00:13:25.175,0,1,16,5,0,0,1,0.415,1809,135
1811,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:25.190,25746,INFO,nova.osapi_compute.wsgi.server,req-04afc2da-442d-4a57-ac6e-c0f7a277825c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1984708",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:25.190,2017-05-16 00:13:25.190,0,1,16,5,0,0,1,0.015,1810,135
1812,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.233,2931,INFO,nova.compute.manager,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Took 0.47 seconds to deallocate network for instance.,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.,0,normal,OpenStack_2k,2017-05-16 00:13:25.233,2017-05-16 00:13:25.233,0,1,16,5,0,0,1,0.043,1811,135
1813,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.532,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 0",E41,"Total usable vcpus: <*>, total allocated vcpus: <*>",0,normal,OpenStack_2k,2017-05-16 00:13:25.532,2017-05-16 00:13:25.532,0,1,16,5,0,0,1,0.299,1812,135
1814,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.533,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],E32,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[],0,normal,OpenStack_2k,2017-05-16 00:13:25.533,2017-05-16 00:13:25.533,0,1,16,5,0,0,1,0.001,1813,135
1815,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.591,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E30,Compute_service record updated for <*>,0,normal,OpenStack_2k,2017-05-16 00:13:25.591,2017-05-16 00:13:25.591,0,1,16,5,0,0,1,0.058,1814,135
1816,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.620,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42,Unknown base file: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:25.620,2017-05-16 00:13:25.620,0,1,16,5,0,0,1,0.029,1815,135
